"","GENEID","TXCHROM","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"876","YDR032C","chrIV",4944.123713245,-0.115357092531814,0.227422014684017,-0.507238020435674,0.611987820821166,0.924039812334648,"76"
"877","YDR033W","chrIV",3724.08790799813,-0.290188013789978,0.253897723884166,-1.14293271066254,0.253066530082071,0.722105568727545,"76"
"878","YDR034C","chrIV",1130.76648018851,-0.2133274392417,0.209568778970238,-1.01793521100772,0.308708746858261,0.773371023619789,"76"
"879","YDR034C-A","chrIV",503.518437175036,-0.0176879233565836,0.263925908542264,-0.0670185183951017,0.946566960795971,0.987711516702395,"76"
"880","YDR034W-B","chrIV",257.577237611156,1.11676444821179,0.367108141091206,3.04205851957485,0.00234966209492816,0.0484411886507882,"76"
"881","YDR035W","chrIV",3804.9634135284,0.255352758154605,0.236592901675011,1.07929171309359,0.280457705932132,0.747361862007848,"76"
"882","YDR036C","chrIV",2081.25084503442,0.343833092490753,0.236020549748905,1.45679303288017,0.145173519674135,0.568761762045169,"76"
"883","YDR037W","chrIV",2290.33711284793,0.0832990190729017,0.212008384087283,0.392904362869951,0.6943901190916,0.941017131980487,"76"
"884","YDR038C","chrIV",512.239426890421,-0.861244737902638,0.261866197417739,-3.28887327343265,0.00100589303344015,0.0303536403648402,"76"
"885","YDR040C","chrIV",203.183511748159,-0.897233059271221,0.275702074878724,-3.25435729733226,0.00113649242151288,0.0317479157949623,"76"
"886","YDR041W","chrIV",787.233620271285,-0.0875615516281845,0.218181960035401,-0.401323517370444,0.688181951202155,0.940594380015831,"76"
"887","YDR043C","chrIV",1287.31624464043,0.847841315401048,0.257892127127698,3.28758122570074,0.00101052033432258,0.0303536403648402,"76"
"888","YDR044W","chrIV",1214.71882471061,0.133774948661779,0.205138536750433,0.652120029619431,0.514323743810618,0.880909490088879,"76"
"889","YDR045C","chrIV",96.5076228073985,-0.00775710773092761,0.340017697528342,-0.0228138352424465,0.981798771969843,0.996604240369824,"76"
"890","YDR046C","chrIV",2540.73191013645,-0.349436417654308,0.265579358728968,-1.31575141730393,0.188257490343479,0.645905155100028,"76"
"891","YDR047W","chrIV",1191.56503302894,-0.263519224807909,0.243372669256747,-1.0827806820408,0.278905782066931,0.745929442033481,"76"
"892","YDR049W","chrIV",455.901809173809,-0.237987279427455,0.216055118542543,-1.1015118782321,0.270673937668692,0.737821885736741,"76"
"893","YDR050C","chrIV",11885.2222798427,0.564148709856801,0.297127816046146,1.89867349803825,0.0576074181496558,0.34719810701416,"76"
"894","YDR051C","chrIV",1169.44807116663,0.0213266605434147,0.23861084490651,0.0893784209672898,0.928781172398994,0.984243513087162,"76"
"895","YDR052C","chrIV",666.564725879432,-0.226085096863114,0.206563533239264,-1.09450634058064,0.273732968044301,0.739886837186022,"76"
"896","YDR054C","chrIV",2016.16556346836,-0.232675852598661,0.195518619128182,-1.19004447574437,0.234028911717868,0.699134751440706,"76"
"897","YDR055W","chrIV",3280.99182957857,0.776410267644106,0.290602330154889,2.67172760531646,0.00754618772468998,0.108661213448049,"76"
"898","YDR056C","chrIV",1134.98651656652,-0.100538433405676,0.24758976564589,-0.406068615733775,0.684692184917771,0.940594380015831,"76"
"899","YDR057W","chrIV",561.810095003462,0.0907116452374273,0.211674732831294,0.428542623033448,0.668256108710786,0.939127911124935,"76"
"900","YDR058C","chrIV",334.584838945242,0.0626450378658751,0.239991394464762,0.261030350715652,0.794069101913694,0.962565431198049,"76"
"901","YDR059C","chrIV",2040.23340086934,0.491470905815936,0.202363552651206,2.4286532795905,0.0151550175438287,0.159756760410134,"76"
"902","YDR060W","chrIV",1040.65552302411,0.237156637906749,0.223275794219599,1.0621690485333,0.288158948290255,0.75762072663419,"76"
"903","YDR061W","chrIV",714.329978951114,0.0827496754643459,0.205788439770375,0.402110417653588,0.687602766226977,0.940594380015831,"76"
"904","YDR062W","chrIV",1375.41112241299,0.0185293261833961,0.197942973062844,0.0936094163722265,0.925419429280143,0.984231587798133,"76"
"905","YDR063W","chrIV",872.518759562207,-0.189078233773245,0.249574147832802,-0.757603443365916,0.448688418180351,0.850635287537706,"76"
"906","YDR064W","chrIV",4151.49784429234,0.0626967923099103,0.246618309774816,0.254226023879402,0.799320946759666,0.965395090628754,"76"
"907","YDR065W","chrIV",111.959214148335,-0.320712362293536,0.276023042055531,-1.16190431025325,0.245274336124033,0.713722768710924,"76"
"908","YDR066C","chrIV",127.072172378384,-0.107185739731403,0.291270758407815,-0.367993479047869,0.712878096522249,0.946397663444241,"76"
"909","YDR067C","chrIV",469.611291053122,-0.0896962343736415,0.254048149421052,-0.3530678518149,0.72403757333575,0.950022997235049,"76"
"910","YDR068W","chrIV",800.922043154543,-0.0446094364147383,0.275065418217151,-0.162177552903147,0.871166035968516,0.978922509723636,"76"
"911","YDR069C","chrIV",489.42268709892,-0.228975661317985,0.219597507044101,-1.04270610536576,0.297084429349622,0.76205619299691,"76"
"912","YDR070C","chrIV",10187.4274265486,0.0502262997431538,0.309013405880792,0.162537607713141,0.870882515329864,0.978922509723636,"76"
"913","YDR071C","chrIV",1137.88492167428,-0.460223910427686,0.227791175401807,-2.02037638032239,0.043344361514183,0.300080480520124,"76"
"914","YDR072C","chrIV",1074.9872048452,0.249729460731552,0.22521458671242,1.1088511822302,0.267494386477715,0.734847865028537,"76"
"915","YDR073W","chrIV",523.001006744279,0.0536372777021003,0.226066872347575,0.237262882195467,0.812452855731807,0.968212493090995,"76"
"916","YDR074W","chrIV",6239.81821297777,-0.147143165140956,0.280602930208499,-0.524382140384718,0.600012775903794,0.920340485106892,"76"
"917","YDR075W","chrIV",181.415834504981,-0.0356023773684179,0.271835971709892,-0.130970074138729,0.8957989808306,0.980994637650953,"76"
"918","YDR076W","chrIV",360.177495482113,-0.0531049674719176,0.226005888180165,-0.234971610251075,0.814230768121828,0.968513370554961,"76"
"919","YDR077W","chrIV",92091.8309829969,-0.453869410146123,0.200081981037799,-2.26841721474349,0.0233037895149727,0.211184203962429,"76"
"920","YDR078C","chrIV",99.5573400000698,-0.0581332269881211,0.280975320979889,-0.206897982304581,0.836089532313759,0.969808929041002,"76"
"921","YDR079C-A","chrIV",117.995433526004,0.348561086056053,0.292136743606227,1.19314360033355,0.232813138435582,0.698572278457003,"76"
"922","YDR079W","chrIV",337.052189797916,0.0795345920665546,0.277713937926813,0.286390350661891,0.774579164398728,0.959492991382417,"76"
"923","YDR080W","chrIV",447.97020742273,0.00344950231963884,0.219523483707418,0.0157135913724673,0.987462883989015,0.999145471974914,"76"
"924","YDR081C","chrIV",576.356277093038,-0.260939588545944,0.221517489229826,-1.1779638233224,0.238811028918602,0.705872477902208,"76"
"925","YDR082W","chrIV",462.518850150005,-0.00139541785531277,0.21695759754202,-0.00643175381328838,0.994868238314839,0.999447074457962,"76"
"926","YDR083W","chrIV",281.368230182247,-0.0811324625889753,0.300121686283915,-0.270331889686319,0.786904933908411,0.960281852648675,"76"
"927","YDR084C","chrIV",706.327352455202,0.091738819719507,0.21264748001849,0.431412682207803,0.66616833012206,0.938350490542819,"76"
"928","YDR085C","chrIV",430.042806261315,0.462669148433108,0.230519595147214,2.0070708008039,0.0447421247824668,0.304846647755661,"76"
"929","YDR086C","chrIV",1160.35279296561,-0.128456234707133,0.26759272912657,-0.480043815564113,0.631196237643484,0.925939752173634,"76"
"930","YDR087C","chrIV",235.246643431813,-0.39154733861499,0.243426165787208,-1.60848500960765,0.10772899669669,0.492135653756672,"76"
"931","YDR088C","chrIV",404.282905498188,-0.24931069250168,0.247295013800382,-1.00815090717084,0.313382021736609,0.776092799398241,"76"
"932","YDR089W","chrIV",202.989438796972,-0.386989982704537,0.254494991750367,-1.52061924693643,0.12835541398822,0.53346585474918,"76"
"933","YDR090C","chrIV",887.316471765929,0.183235332269676,0.223515022650999,0.819789784580981,0.41233595557505,0.835143082147557,"76"
"934","YDR091C","chrIV",794.661263397259,-0.0835109725184655,0.2041545633833,-0.409057584285656,0.682497402624346,0.93999037159538,"76"
"935","YDR092W","chrIV",854.543405408483,0.117051296635663,0.206882710289166,0.565785784960263,0.571539410877133,0.907672168439609,"76"
"936","YDR093W","chrIV",622.270153185103,-0.114111611470899,0.292295481901477,-0.390398136599876,0.69624216554512,0.941539166608315,"76"
"937","YDR096W","chrIV",2139.65301298498,0.0485459437366274,0.216020979693721,0.224727912101208,0.822190949228027,0.969467568257803,"76"
"938","YDR097C","chrIV",1024.12799871961,-0.12171422739763,0.24170623140733,-0.503562637541247,0.614568753399778,0.924039812334648,"76"
"939","YDR098C","chrIV",750.773880031847,-0.146809076547622,0.229965539192662,-0.638395983428749,0.523215944897287,0.885391259031633,"76"
"940","YDR099W","chrIV",8501.16813213951,-0.0106640104441297,0.211934382821904,-0.0503175100808963,0.959869370417111,0.991230424247278,"76"
"941","YDR100W","chrIV",681.406549690199,-0.089509819794575,0.287124152603762,-0.311746047773628,0.755233529553914,0.9532929203064,"76"
"942","YDR101C","chrIV",318.689667594856,-0.127052735434297,0.241330651768394,-0.526467460736109,0.59856345457919,0.920301534467849,"76"
"943","YDR103W","chrIV",85.4850518247335,-0.260330466190134,0.29739272712095,-0.875376034613842,0.38136933517412,0.821855964997689,"76"
"944","YDR104C","chrIV",390.545233640226,-0.263428949449607,0.216206115753722,-1.21841580905915,0.223066000466721,0.691603631857697,"76"
"945","YDR105C","chrIV",1011.67306325349,-0.033980407317954,0.223811875048726,-0.151825756835093,0.879324366615092,0.978922509723636,"76"
"946","YDR106W","chrIV",62.1649745470313,-0.284067807157715,0.337005078029084,-0.842918477131077,0.399274038977887,0.829671625205737,"76"
"947","YDR107C","chrIV",289.159544497717,-0.2051867586212,0.240109913514455,-0.854553465193965,0.39279839883542,0.826187951357776,"76"
"948","YDR108W","chrIV",231.426131751518,-0.0816739243923375,0.229817720174423,-0.35538566969662,0.722300683040923,0.948397141599189,"76"
"949","YDR109C","chrIV",352.698906075444,-0.0269515882406688,0.217345811951293,-0.124003255451311,0.901312697482476,0.981371087916416,"76"
"950","YDR110W","chrIV",238.551811959811,-0.369782897882592,0.246915366205471,-1.49760990401414,0.134234632060466,0.547422546950238,"76"
"951","YDR111C","chrIV",1531.63500883567,-0.840570137183107,0.262085081853792,-3.20724144708103,0.00134014466105061,0.0351520573769473,"76"
"952","YDR113C","chrIV",495.598204067485,-0.0299639246795379,0.214258266737405,-0.139849561633305,0.888778853516747,0.980520771318902,"76"
"953","YDR115W","chrIV",480.360731235306,0.203376122683656,0.210836224926841,0.96461660112832,0.334736881229106,0.791440946012278,"76"
"954","YDR116C","chrIV",465.753959159913,-0.0224779413114546,0.223159039346637,-0.100726107162252,0.919767886249086,0.983882782685267,"76"
"955","YDR117C","chrIV",344.711587607253,-0.136711361999355,0.227085584208404,-0.602025718523331,0.547157018028717,0.893788543740667,"76"
"956","YDR118W","chrIV",195.520787079894,-0.21095247014285,0.250501970604143,-0.842119004629344,0.399721344503048,0.830201915144436,"76"
"957","YDR119W","chrIV",583.451351321882,-0.513468089614559,0.226583196913448,-2.26613489706696,0.0234431251857476,0.211411749529124,"76"
"958","YDR119W-A","chrIV",8130.11818126394,0.0942134577558625,0.227164306069492,0.414737065809281,0.678334395099834,0.93999037159538,"76"
"959","YDR120C","chrIV",551.549536787952,-0.33697982141363,0.208623447586124,-1.61525382363609,0.106255738981992,0.488004758990181,"76"
"960","YDR121W","chrIV",286.665030283724,-0.0924371161180179,0.243705921533886,-0.37929778454384,0.704466744643407,0.943807722613212,"76"
"961","YDR122W","chrIV",765.281455557989,-0.108218229701716,0.248357608018868,-0.435735512855699,0.663028636582385,0.938350490542819,"76"
"962","YDR123C","chrIV",202.769887664436,-0.482070215706457,0.264515592727444,-1.82246426660821,0.0683845709068941,0.382785420292192,"76"
"963","YDR124W","chrIV",264.483656420115,0.114183644323697,0.234361400490735,0.487211819372154,0.626108230239309,0.925036524310795,"76"
"964","YDR125C","chrIV",250.049384831618,0.170279492032132,0.267119724442276,0.637465063232081,0.523821959756173,0.886040959478576,"76"
"965","YDR126W","chrIV",604.749346733306,-0.312052817945682,0.214782322892014,-1.45287942575504,0.14625723431287,0.569660332550339,"76"
"966","YDR127W","chrIV",8275.0355317796,0.217444989028525,0.269702321005645,0.80624070351984,0.420104073310884,0.840668731223222,"76"
"967","YDR128W","chrIV",608.335127278367,0.20802737624518,0.206710572485227,1.00637027774691,0.314237485631094,0.777146491514446,"76"
"968","YDR129C","chrIV",5753.69100813011,-0.267073308923278,0.235589040752477,-1.13364063145823,0.256945322129513,0.724885200581632,"76"
"969","YDR130C","chrIV",333.788951895732,-0.555312868988991,0.23956872426215,-2.31796896986159,0.0204510075349691,0.194650390285984,"76"
"970","YDR131C","chrIV",376.308666582816,0.454617182076292,0.226201962879293,2.00978442578275,0.0444540098447294,0.304587881040863,"76"
"971","YDR132C","chrIV",360.42791830442,-0.218442434297066,0.222103028592411,-0.983518485459006,0.325352321912144,0.783822237199112,"76"
"972","YDR134C","chrIV",11318.7365935637,-0.0276781234573667,0.284978072781339,-0.0971236951223397,0.92262816382913,0.984231587798133,"76"
"973","YDR135C","chrIV",1469.32731717415,-0.235143727382759,0.212490299086082,-1.10660923531149,0.268462912658402,0.735246222069848,"76"
"974","YDR137W","chrIV",678.00236916973,-0.369433156199627,0.22065137357458,-1.67428441624796,0.0940747157269516,0.458007043446723,"76"
"975","YDR138W","chrIV",239.862887847616,-0.414162881947618,0.241960639505537,-1.71169526909,0.0869528409214634,0.438687752959563,"76"
"976","YDR139C","chrIV",376.103018640699,0.036452620386871,0.293711593329081,0.124110253782283,0.901227979588389,0.981371087916416,"76"
"977","YDR140W","chrIV",387.894108448415,-0.0930525593715377,0.237505913739109,-0.391790494420077,0.695213019083415,0.941201071713558,"76"
"978","YDR141C","chrIV",664.196154910739,-0.227758188682592,0.234329686619457,-0.971956186893483,0.331072345528579,0.78659568002395,"76"
"979","YDR142C","chrIV",505.081240876322,-0.0190609051809162,0.211896389369288,-0.0899538932100312,0.928323854111848,0.984243513087162,"76"
"980","YDR143C","chrIV",407.688998914728,-0.0718722765458176,0.258497789437622,-0.278038263701133,0.780982986130658,0.960281852648675,"76"
"981","YDR144C","chrIV",101.725198082747,-0.776593057756954,0.343284223482991,-2.26224511536701,0.0236822633250124,0.212407763226128,"76"
"982","YDR145W","chrIV",1310.20946522296,-0.223081020027651,0.199620106744462,-1.11752780652112,0.263768717157739,0.731794463152974,"76"
"983","YDR146C","chrIV",419.917608764248,-0.277865813672052,0.23777147471802,-1.16862552163409,0.242554540982006,0.711413201069389,"76"
"984","YDR147W","chrIV",222.529443627975,-0.0679783195807838,0.242533346853189,-0.280284424648347,0.779259299410787,0.959815190874794,"76"
"985","YDR148C","chrIV",15670.2671330264,0.0943758040171209,0.264578114910229,0.35670298750576,0.721314168773702,0.947562252748336,"76"
"986","YDR150W","chrIV",3828.28612697859,-0.406612677336061,0.228736446923162,-1.777647081633,0.0754618359918616,0.405578369420963,"76"
"987","YDR151C","chrIV",699.383192110485,0.381344343639274,0.222572148143338,1.71335158877869,0.0866478768454824,0.438687752959563,"76"
"988","YDR152W","chrIV",756.4108264561,-0.242831177148236,0.219258119813585,-1.10751281345791,0.268072275479316,0.73518799025845,"76"
"989","YDR153C","chrIV",1151.62496518245,-0.213284338200414,0.195072161988277,-1.09336122605352,0.274235230614738,0.740527904033128,"76"
"990","YDR155C","chrIV",3922.63615891556,0.572487178058267,0.257300405108648,2.22497581306383,0.0260828618928998,0.224192229839433,"76"
"991","YDR156W","chrIV",110.840625948176,-0.386202000984202,0.317636013229706,-1.21586339362883,0.22403696485358,0.693843970419597,"76"
"992","YDR158W","chrIV",6478.69901420107,0.354347490060767,0.206946476322117,1.71226636161331,0.0868475927866004,0.438687752959563,"76"
"993","YDR159W","chrIV",338.011052256812,-0.321825381192433,0.223498905946093,-1.43994164011727,0.149883910936412,0.577916777364896,"76"
"994","YDR160W","chrIV",475.669544877088,0.0755598927147025,0.221987923307671,0.340378393512776,0.733571587825736,0.951697605727038,"76"
"995","YDR161W","chrIV",364.829469660773,0.15183550222656,0.219270763053794,0.692456669151601,0.488650588445909,0.867853280833469,"76"
"996","YDR162C","chrIV",645.823625288359,-0.26824667236395,0.240933167429415,-1.11336548315847,0.265551493039875,0.733323555378538,"76"
"997","YDR163W","chrIV",721.399880981128,0.0596256596364779,0.256256470298441,0.232679625872614,0.81601019122736,0.968834559578877,"76"
"998","YDR164C","chrIV",613.094425550522,-0.0246235178587444,0.206881472673208,-0.119022344246553,0.905257653462327,0.982610136234783,"76"
"999","YDR165W","chrIV",281.712130598796,-0.0811885201689397,0.250224103172355,-0.324463227721179,0.745587357662463,0.952907074079504,"76"
"1000","YDR166C","chrIV",832.589424896838,0.320644145970673,0.210955454851471,1.5199613880401,0.128520680238481,0.53346585474918,"76"
"1001","YDR167W","chrIV",643.953555929528,-0.0351230150921826,0.211531165750108,-0.166041797990539,0.868124056659957,0.978922509723636,"76"
"1002","YDR168W","chrIV",1946.30194713567,0.0199289379545428,0.221065942033824,0.0901492910721341,0.928168580034004,0.984243513087162,"76"
"1003","YDR169C","chrIV",927.084958289111,0.0154323290313022,0.237119720487875,0.0650824359928818,0.948108364827972,0.987918206426978,"76"
"1004","YDR170C","chrIV",1852.0395755213,-0.158338656376635,0.242698900996774,-0.652407801297541,0.514138133027188,0.880909490088879,"76"
"1005","YDR170W-A","chrIV",104.440758109394,0.557004116482168,0.354118367049683,1.57293201457698,0.115734561135827,0.502415690027866,"76"
"1006","YDR171W","chrIV",6483.23052696835,-0.694326453902911,0.295185697454666,-2.35216834653564,0.0186643256403674,0.182700337344486,"76"
"1007","YDR172W","chrIV",2771.64269459809,-0.233223885335947,0.194264872274093,-1.20054584550359,0.229927418697494,0.696674826188678,"76"
"1008","YDR173C","chrIV",360.747755259831,0.262093341023204,0.22956303275939,1.14170534285417,0.253576519231138,0.722473165787194,"76"
"1009","YDR174W","chrIV",2061.8824783767,0.146906302070405,0.207919710125328,0.706553034254682,0.479844284078777,0.864993338717867,"76"
"1010","YDR175C","chrIV",708.106606575508,0.197401544472525,0.217433877652463,0.907869309988775,0.363947273953736,0.810480907030766,"76"
"1011","YDR176W","chrIV",907.23321098577,-0.0264059718179564,0.200660022419687,-0.131595578927662,0.895304182618512,0.980994637650953,"76"
"1012","YDR177W","chrIV",2120.32461126439,-0.204079796599899,0.221138028214553,-0.922861609319842,0.356079329363193,0.804129027143153,"76"
"1013","YDR178W","chrIV",17973.5746991566,0.167319460654413,0.18417714834243,0.90847025355896,0.363629822944318,0.810480907030766,"76"
"1014","YDR179C","chrIV",244.881781133013,0.044171967753569,0.291984918073863,0.151281675933669,0.87975352340186,0.978922509723636,"76"
"1015","YDR179W-A","chrIV",252.1480321267,0.016585008031814,0.24267507434634,0.0683424454550459,0.945513036506244,0.987711516702395,"76"
"1016","YDR180W","chrIV",187.164813080312,-0.364436020950055,0.247775417242723,-1.47083203412811,0.141336546864162,0.563229163573518,"76"
"1017","YDR181C","chrIV",533.351516243086,-0.157728738935009,0.221521813529746,-0.712023508754043,0.476450218596581,0.863415076563818,"76"
"1018","YDR182W","chrIV",816.616349295224,0.100970636001214,0.203462659197831,0.496261261891,0.619710093565566,0.924039812334648,"76"
"1019","YDR182W-A","chrIV",33.7632499356168,0.139907547111699,0.409028067121184,0.342048769651419,0.732314190431912,0.951697605727038,"76"
"1020","YDR183W","chrIV",195.913430814286,0.100549264749039,0.290124873715338,0.346572368861053,0.728912607219144,0.950788890408639,"76"
"1021","YDR184C","chrIV",91.25815272326,-0.485365352962139,0.370211531479334,-1.31104871591293,0.189841305441615,0.64765780645599,"76"
"1022","YDR185C","chrIV",151.347774316379,-0.268211703419455,0.263860814026652,-1.01648933514002,0.309396423548067,0.77342184266803,"76"
"1023","YDR186C","chrIV",3560.03002731221,0.263857660008211,0.18611411870921,1.41771974011531,0.156272604489891,0.590989166340421,"76"
"1024","YDR188W","chrIV",1423.70352430267,-0.375950846690494,0.252173201427365,-1.49084377151306,0.136002516731845,0.550286542463028,"76"
"1025","YDR189W","chrIV",863.015535962479,-0.199068186987192,0.209641235838204,-0.949565986821544,0.342332828037145,0.797621351629658,"76"
"1026","YDR190C","chrIV",1373.98540896376,-0.236358936292695,0.19802385979921,-1.19358816928604,0.232639104075757,0.698572278457003,"76"
"1027","YDR191W","chrIV",54.0869417087871,0.0903665293968758,0.410069621330328,0.220368748857117,0.82558398197659,0.969467568257803,"76"
"1028","YDR192C","chrIV",229.134776329606,0.0578065255716832,0.24957456117638,0.231620263296105,0.816832967621782,0.968882109662988,"76"
"1029","YDR194C","chrIV",493.160433221289,-0.00811272486408479,0.229583086668994,-0.0353367705861603,0.971811202941796,0.99357368137801,"76"
"1030","YDR195W","chrIV",455.92710828801,0.176178245259275,0.218599241291554,0.805941705096308,0.420276462635154,0.840668731223222,"76"
"1031","YDR196C","chrIV",1094.35809949323,0.00478132633205805,0.225098175562252,0.0212410710131933,0.983053351733448,0.997421579174116,"76"
"1032","YDR197W","chrIV",376.072741739818,-0.174474001806193,0.237379990015433,-0.734998774727598,0.462340240337301,0.857779168930134,"76"
"1033","YDR198C","chrIV",274.763792050875,-0.356855190401974,0.262842406820098,-1.35767738059948,0.174566077222962,0.625735789961168,"76"
"1034","YDR200C","chrIV",383.840466162327,0.0289027475647483,0.219771957783924,0.131512445246381,0.895369942197469,0.980994637650953,"76"
"1035","YDR201W","chrIV",224.347519848126,0.204944996054545,0.24994373214701,0.819964534793783,0.412236325212072,0.835143082147557,"76"
"1036","YDR202C","chrIV",623.361912968921,0.190315680769522,0.265632983697058,0.716461028749984,0.473706722932401,0.862174283280737,"76"
"1037","YDR204W","chrIV",1634.51765328589,-0.0308108891114439,0.223771819947702,-0.137688870379857,0.890486315767245,0.9808406388897,"76"
"1038","YDR205W","chrIV",579.805445480199,0.300457032106409,0.214674110051463,1.39959602969534,0.161634323578573,0.601232334110178,"76"
"1039","YDR206W","chrIV",1067.23328150211,-0.129798976130712,0.209381819864252,-0.619915216205805,0.535313607335377,0.888290528413938,"76"
"1040","YDR207C","chrIV",519.155677455631,0.0387970911200119,0.213195894072313,0.181978603710128,0.855599517288856,0.976373979442263,"76"
"1041","YDR208W","chrIV",1638.25110500337,-0.0845446940855605,0.199299541371682,-0.424209175313101,0.671413269909199,0.939127911124935,"76"
"1042","YDR209C","chrIV",125.170368533293,-0.126551913614869,0.271047632143076,-0.466899166815325,0.640572021428321,0.929819663216427,"76"
"1043","YDR211W","chrIV",1064.63121377152,-0.231419866976851,0.198728675993222,-1.16450162927037,0.244220783464926,0.712512541628481,"76"
"1044","YDR212W","chrIV",1113.68422803209,-0.0932740931878633,0.219572334608568,-0.424798931769538,0.670983256472766,0.939127911124935,"76"
"1045","YDR213W","chrIV",196.524970543903,-0.639892480009915,0.262307488107914,-2.43947469675994,0.0147086327049571,0.158023072145405,"76"
"1046","YDR214W","chrIV",1753.62997469355,-0.456855614448777,0.226641802499911,-2.01576059407203,0.043825015989936,0.302106330302308,"76"
"1047","YDR216W","chrIV",3102.81025566699,-0.0269022206333345,0.257719840738208,-0.104385524049201,0.916863410056133,0.983697425947091,"76"
"1048","YDR217C","chrIV",236.495965559723,-0.235783199718669,0.234541764261771,-1.00529302514973,0.31475577265024,0.777427277540625,"76"
"1049","YDR218C","chrIV",118.750217366936,1.74556560603254,0.426335210970033,4.0943500820889,4.23354235944801e-05,0.00319632448138325,"76"
"1050","YDR219C","chrIV",615.128236327314,0.104213030401363,0.209307573905555,0.497894215946464,0.618558604317415,0.924039812334648,"76"
"1051","YDR221W","chrIV",696.787792292483,-0.140999747498441,0.211706048172134,-0.666016624068279,0.505400474690356,0.876671408871358,"76"
"1052","YDR222W","chrIV",343.22647507149,0.257185289916311,0.243876316705498,1.05457263497581,0.291620824684268,0.760018974617026,"76"
"1053","YDR223W","chrIV",1096.25419207974,0.66362439785825,0.258388233461882,2.56832282556763,0.0102191937075333,0.12603672239291,"76"
"1054","YDR224C","chrIV",5589.97432237592,0.211588311379168,0.263371670324303,0.803382957318941,0.421753422466262,0.84085297557679,"76"
"1055","YDR225W","chrIV",4411.11182745416,0.112630409667358,0.275671335557891,0.408567722282122,0.682856922143972,0.93999037159538,"76"
"1056","YDR226W","chrIV",3896.64061242119,0.302448922477356,0.187062772370259,1.61683117728369,0.10591472756829,0.487836424504563,"76"
"1057","YDR227W","chrIV",506.86877360913,0.134588359479215,0.2317922777397,0.580642119710116,0.561481678675954,0.90221401747557,"76"
"1058","YDR228C","chrIV",411.025257469825,-0.13853632283904,0.21330514584134,-0.649474827682244,0.516031511788623,0.882220904846766,"76"
"1059","YDR229W","chrIV",704.270526487748,-0.43096550939955,0.204614822878951,-2.10622819664687,0.03518453499333,0.268850795687118,"76"
"1060","YDR230W","chrIV",112.061242060519,0.650937856859142,0.309379280568584,2.10401244602688,0.0353773613487558,0.269282449394412,"76"
"1061","YDR231C","chrIV",717.903580269413,0.400923670192322,0.233791164147442,1.71487948081509,0.0863673254004239,0.438687752959563,"76"
"1062","YDR232W","chrIV",3031.35928067592,0.0687386702506582,0.288239083030736,0.238477966027002,0.811510402995861,0.968212493090995,"76"
"1063","YDR233C","chrIV",4696.46485094607,-0.0123571399861703,0.187512663018765,-0.065900295943926,0.947457204967771,0.987711516702395,"76"
"1064","YDR234W","chrIV",850.879371981307,0.187077516969811,0.201425760998584,0.928766588952473,0.353010062988402,0.802223381819089,"76"
"1065","YDR235W","chrIV",373.969730583751,0.13563402825749,0.228003654436102,0.594876554031294,0.551925990633275,0.897441941114117,"76"
"1066","YDR236C","chrIV",618.620493591391,0.498822035951385,0.225766114255076,2.20946370803815,0.0271424040255033,0.228274246995034,"76"
"1067","YDR237W","chrIV",571.061577179486,0.0852542025326128,0.204770387643585,0.416340485134027,0.677160871615084,0.93999037159538,"76"
"1068","YDR238C","chrIV",2216.38641915978,0.1132127519627,0.220955648784157,0.512377721889758,0.60838667962232,0.923472837317685,"76"
"1069","YDR239C","chrIV",347.838984054068,-0.0866102272757263,0.221273442786766,-0.391417181316196,0.695488894492556,0.941256756410728,"76"
"1070","YDR240C","chrIV",208.177742345502,-0.117808735490572,0.240211518164268,-0.490437496048831,0.623824348997175,0.925036524310795,"76"
"1071","YDR241W","chrIV",31.0490300347908,0.225608777252565,0.507699182567434,0.444374907423845,0.656771552013069,0.936883954409979,"76"
"1072","YDR242W","chrIV",674.566195183696,0.0190686455140983,0.200930709956029,0.0949015982587791,0.924392987024161,0.984231587798133,"76"
"1073","YDR243C","chrIV",291.734514064656,-0.222455726203287,0.254821634498762,-0.872986026641188,0.382670694112702,0.821855964997689,"76"
"1074","YDR244W","chrIV",1599.62245649839,-0.0980546084113418,0.232361408773566,-0.421991796868881,0.673031005010851,0.939434112453139,"76"
"1075","YDR245W","chrIV",752.393788218015,-0.308647730969888,0.203913148252105,-1.5136234892921,0.130121360110538,0.536918787989347,"76"
"1076","YDR246W","chrIV",851.088552715089,-0.205091512170824,0.207678357237026,-0.987543983395199,0.323376031941144,0.782853215926487,"76"
"1077","YDR246W-A","chrIV",22.244341435448,-0.725481731445326,0.520356762004467,-1.39420064159577,0.163257024269247,0.604819722975434,"76"
"1078","YDR247W","chrIV",1093.99295033377,0.463087029025696,0.280236252570064,1.65248794464919,0.0984351206797946,0.471661251490577,"76"
"1079","YDR248C","chrIV",185.956903554317,-0.00792994785520354,0.304395173981633,-0.0260514900794124,0.979216269223851,0.995712615301775,"76"
"1080","YDR249C","chrIV",111.515005169398,0.0223859590918552,0.281590215960269,0.0794983554933375,0.93663623960105,0.986239478072195,"76"
"1081","YDR251W","chrIV",1186.19455058925,-0.330288394087534,0.203895376307182,-1.61989153491118,0.10525557857456,0.486726200790362,"76"
