"","GENE","CHRM","MAAnc"
"1359","YDR483W","chrIV",0.0151874489536904
"1360","YDR484W","chrIV",0.0242964415945275
"1361","YDR485C","chrIV",0.0197268183479074
"1362","YDR486C","chrIV",0.0175156474870406
"1363","YDR487C","chrIV",0.0332738330264736
"1364","YDR488C","chrIV",0.0600812474208364
"1365","YDR489W","chrIV",0.0840282104714607
"1366","YDR490C","chrIV",0.0522400425977256
"1367","YDR491C","chrIV",0.576853830986376
"1368","YDR492W","chrIV",0.0396296824170215
"1369","YDR493W","chrIV",0.100995891242441
"1370","YDR494W","chrIV",0.0403113872075045
"1371","YDR495C","chrIV",0.0619493903826271
"1372","YDR496C","chrIV",0.0491840303726034
"1373","YDR497C","chrIV",0.106949597380831
"1374","YDR498C","chrIV",0.0550306346754602
"1375","YDR499W","chrIV",0.0312298826963373
"1376","YDR500C","chrIV",0.151487474033944
"1377","YDR501W","chrIV",0.163452982256971
"1378","YDR502C","chrIV",0.0832439997773129
"1379","YDR503C","chrIV",0.0653584825109637
"1380","YDR504C","chrIV",0.0407425409789779
"1381","YDR505C","chrIV",0.0500526222871339
"1382","YDR506C","chrIV",0.0116486051645552
"1383","YDR507C","chrIV",0.125076671839327
"1384","YDR508C","chrIV",0.135780694362121
"1385","YDR510C-A","chrIV",0.035075452922369
"1386","YDR510W","chrIV",0.0383662614254778
"1387","YDR511W","chrIV",0.0676712653264066
"1388","YDR512C","chrIV",0.080992723351555
"1389","YDR513W","chrIV",0.0832331636137024
"1390","YDR514C","chrIV",0.0943536561294714
"1391","YDR515W","chrIV",0.0712320255277691
"1392","YDR516C","chrIV",0.0457163532973575
"1393","YDR517W","chrIV",0.0385091565730473
"1394","YDR518W","chrIV",0.0420034067599432
"1395","YDR519W","chrIV",0.0212018741850057
"1396","YDR520C","chrIV",0.02353633554019
"1397","YDR522C","chrIV",0.118438127120418
"1398","YDR523C","chrIV",0.256681934004994
"1399","YDR524C","chrIV",0.0187075437369933
"1400","YDR524C-B","chrIV",0.0798127360378838
"1401","YDR524W-C","chrIV",0.0404008423579765
"1402","YDR525W-A","chrIV",0.0442219250081672
"1403","YDR527W","chrIV",0.0252975259599499
"1404","YDR528W","chrIV",0.312749761375739
"1405","YDR529C","chrIV",0.079708677788437
"1406","YDR530C","chrIV",0.057473751641302
"1407","YDR531W","chrIV",0.0595307999896419
"1408","YDR532C","chrIV",0.0120245399304842
"1409","YDR533C","chrIV",0.0497766568891273
"1410","YDR534C","chrIV",0.204987571069601
"1411","YDR535C","chrIV",0.63689468575298
"1412","YDR536W","chrIV",0.128336282644522
"1413","YDR538W","chrIV",0.159943093850554
"1414","YDR539W","chrIV",0.0129808607105373
"1415","YDR540C","chrIV",0.0418273005976902
"1416","YDR541C","chrIV",0.0764872361914384
"1417","YEL001C","chrV",0.0541633384256182
"1418","YEL002C","chrV",0.0301777061300687
"1419","YEL003W","chrV",0.0533032427420881
"1420","YEL004W","chrV",0.045038313803514
"1421","YEL005C","chrV",0.0734626616343393
"1422","YEL006W","chrV",0.03576047240205
"1423","YEL007W","chrV",0.0207985749463294
"1424","YEL009C","chrV",0.021753320321445
"1425","YEL011W","chrV",0.12337952513194
"1426","YEL012W","chrV",0.0690471389207769
"1427","YEL013W","chrV",0.0349449293605538
"1428","YEL015W","chrV",0.034474340568183
"1429","YEL016C","chrV",0.0500268525074868
"1430","YEL017C-A","chrV",0.0253728420505087
"1431","YEL017W","chrV",0.0424180824736165
"1432","YEL018W","chrV",0.0314538407239881
"1433","YEL019C","chrV",0.039045568971814
"1434","YEL020C","chrV",0.0572216294239699
"1435","YEL020W-A","chrV",0.174285441720861
"1436","YEL021W","chrV",0.142169899030605
"1437","YEL022W","chrV",0.0751985674685472
"1438","YEL023C","chrV",0.0854790355349376
"1439","YEL024W","chrV",0.112319055630298
"1440","YEL025C","chrV",0.0297438498811157
"1441","YEL026W","chrV",0.105324879726278
"1442","YEL027W","chrV",0.0140353401091752
"1443","YEL028W","chrV",0.153790923568861
"1444","YEL029C","chrV",0.055986629339891
"1445","YEL030W","chrV",0.0616887191411537
"1446","YEL031W","chrV",0.0848120027909037
"1447","YEL032W","chrV",0.0507021710554744
"1448","YEL033W","chrV",0.239833335934321
"1449","YEL036C","chrV",0.0888820686532726
"1450","YEL037C","chrV",0.0399495016335022
"1451","YEL038W","chrV",0.026050703903653
"1452","YEL039C","chrV",0.192438429622466
"1453","YEL040W","chrV",0.413655958564606
"1454","YEL041W","chrV",0.0989049476483704
"1455","YEL042W","chrV",0.0974972958255192
"1456","YEL043W","chrV",0.0114873151747403
"1457","YEL044W","chrV",0.0472130347970003
"1458","YEL045C","chrV",0.893445521689442
"1459","YEL046C","chrV",0.0154851875900261
"1460","YEL047C","chrV",0.060047906397053
"1461","YEL048C","chrV",0.114923181312009
"1462","YEL049W","chrV",0.286466489396326
"1463","YEL050C","chrV",0.0666104076135773
"1464","YEL050W-A","chrV",0.281101026847222
"1465","YEL051W","chrV",0.0180202256668044
"1466","YEL052W","chrV",0.0324744597809799
"1467","YEL053C","chrV",0.0338313779572816
"1468","YEL054C","chrV",0.275004284066864
"1469","YEL055C","chrV",0.0637930591136126
"1470","YEL056W","chrV",0.0292536663394044
"1471","YEL057C","chrV",0.0782766428531438
"1472","YEL058W","chrV",0.035550427998004
"1473","YEL059C-A","chrV",0.13835361998731
"1474","YEL059W","chrV",0.105536669279457
"1475","YEL060C","chrV",0.0566946558871226
"1476","YEL061C","chrV",0.0619436394642178
"1477","YEL062W","chrV",0.0560437258265816
"1478","YEL063C","chrV",0.135643124513801
"1479","YEL064C","chrV",0.177205906168666
"1480","YEL065W","chrV",0.120431812817998
"1481","YEL066W","chrV",0.0957430804345032
"1482","YEL067C","chrV",0.23208607874825
"1483","YEL068C","chrV",0.0365532908324264
"1484","YEL069C","chrV",0.505785308367116
"1485","YEL071W","chrV",0.0560353116905374
"1486","YEL072W","chrV",0.129576013480581
"1487","YEL073C","chrV",0.0906930893157855
"1488","YEL074W","chrV",0.785611587130156
"1489","YEL077C","chrV",0.0244438023111044
"1490","YER001W","chrV",0.0808866726260847
"1491","YER002W","chrV",0.0152122304310449
"1492","YER003C","chrV",0.0787136700505964
"1493","YER004W","chrV",0.036996912779145
"1494","YER005W","chrV",0.0216776698977861
"1495","YER006W","chrV",0.0535190632137455
"1496","YER007C-A","chrV",0.0554709844585146
"1497","YER007W","chrV",0.0796213911598511
"1498","YER008C","chrV",0.0352965030305911
"1499","YER009W","chrV",0.0614583334952058
"1500","YER010C","chrV",0.0626079692619691
"1501","YER011W","chrV",0.2831421197957
"1502","YER012W","chrV",0.00257592436659067
"1503","YER013W","chrV",0.0193851056867972
"1504","YER014W","chrV",0.0721343565505405
"1505","YER015W","chrV",0.0655959494302088
"1506","YER016W","chrV",0.161043563149597
"1507","YER017C","chrV",0.00503818048949386
"1508","YER018C","chrV",0.062542959494655
"1509","YER019C-A","chrV",0.0768955722878988
"1510","YER019W","chrV",0.0490732585231716
"1511","YER020W","chrV",0.107134803492347
"1512","YER021W","chrV",0.0150449510606161
"1513","YER022W","chrV",0.0294787412829797
"1514","YER023W","chrV",0.049945261034997
"1515","YER024W","chrV",0.133352681572626
"1516","YER025W","chrV",0.0399779020988997
"1517","YER026C","chrV",0.116890274506562
"1518","YER027C","chrV",0.0441697274852015
"1519","YER028C","chrV",0.157837848381457
"1520","YER029C","chrV",0.0805489983281237
"1521","YER030W","chrV",0.040811476687284
"1522","YER031C","chrV",0.095843640444138
"1523","YER032W","chrV",0.200973651130449
"1524","YER033C","chrV",0.0820692714068038
"1525","YER034W","chrV",0.0976004728433895
"1526","YER035W","chrV",0.0608417399958337
"1527","YER036C","chrV",0.0592527406015695
"1528","YER037W","chrV",0.119218864539027
"1529","YER038C","chrV",0.13506735758831
"1530","YER039C","chrV",0.0335549604960842
"1531","YER039C-A","chrV",0.308044659006943
"1532","YER040W","chrV",0.138607801824392
"1533","YER041W","chrV",0.0424538518125023
"1534","YER042W","chrV",0.00314374436030194
"1535","YER043C","chrV",0.0819086799666025
"1536","YER044C","chrV",0.0498733253174492
"1537","YER044C-A","chrV",0.0574698472246444
"1538","YER045C","chrV",0.10034899445038
"1539","YER046W","chrV",0.122108858641075
"1540","YER047C","chrV",0.0233756751907756
"1541","YER048C","chrV",0.0114490230562349
"1542","YER048W-A","chrV",0.0133596287903079
"1543","YER049W","chrV",0.0298861595656754
"1544","YER050C","chrV",0.0462894108601422
"1545","YER051W","chrV",0.0709727479568318
"1546","YER052C","chrV",0.074670551260608
"1547","YER053C","chrV",0.0504216806048838
"1548","YER053C-A","chrV",0.402104737279702
"1549","YER054C","chrV",0.132710482414094
"1550","YER055C","chrV",0.188372241947767
"1551","YER056C","chrV",0.135450990715447
"1552","YER056C-A","chrV",0.238079617733779
"1553","YER057C","chrV",0.0330508581246979
"1554","YER058W","chrV",0.113759065135977
"1555","YER059W","chrV",0.00258353643767192
"1556","YER060W","chrV",0.0504980468006054
"1557","YER060W-A","chrV",0.129665573171178
"1558","YER061C","chrV",0.0461311269796091
"1559","YER062C","chrV",0.0174517628602364
"1560","YER063W","chrV",0.0465700303186449
"1561","YER064C","chrV",0.137582075489068
"1562","YER065C","chrV",0.0874227989336489
"1563","YER066C-A","chrV",0.215536998030443
"1564","YER066W","chrV",0.177307054849797
"1565","YER068W","chrV",0.0748803924331556
"1566","YER069W","chrV",0.0868882955349329
"1567","YER070W","chrV",0.209142872891672
"1568","YER071C","chrV",0.00421932638953183
"1569","YER072W","chrV",0.0134981467775337
"1570","YER073W","chrV",0.138289274299098
"1571","YER074W","chrV",0.221783922401408
"1572","YER074W-A","chrV",0.0528896471046684
"1573","YER075C","chrV",0.0714978213106861
"1574","YER076C","chrV",0.0822864452678278
"1575","YER076W-A","chrV",0.204644986338676
"1576","YER077C","chrV",0.0354226030670709
"1577","YER078C","chrV",0.0370070927546805
"1578","YER079W","chrV",0.0601355653611334
"1579","YER080W","chrV",0.0221386219699986
"1580","YER081W","chrV",0.127405608158698
"1581","YER082C","chrV",0.0564536444428895
"1582","YER083C","chrV",0.0660445593334417
"1583","YER086W","chrV",0.0680810384352868
"1584","YER087C-A","chrV",0.899953468868317
"1585","YER087C-B","chrV",0.109570348575006
"1586","YER087W","chrV",0.0287914698779443
"1587","YER088C","chrV",0.0228793152043352
"1588","YER089C","chrV",0.124645521942669
"1589","YER089C","chrV",0.124645521942669
"1590","YER090W","chrV",0.0347690447051686
"1591","YER091C","chrV",0.0876864785555876
"1592","YER092W","chrV",0.020708486789516
"1593","YER093C","chrV",0.0264282032093333
"1594","YER093C-A","chrV",0.0851902209778356
"1595","YER094C","chrV",0.0551011295615428
"1596","YER095W","chrV",0.147909323620321
"1597","YER096W","chrV",0.171484474395378
"1598","YER098W","chrV",0.100559917794531
"1599","YER098W","chrV",0.100559917794531
"1600","YER099C","chrV",0.0215101423901663
"1601","YER100W","chrV",0.0323828111407856
"1602","YER101C","chrV",0.0406039494384966
"1603","YER102W","chrV",0.290258849251025
"1604","YER103W","chrV",0.0689774607159334
"1605","YER104W","chrV",0.0666466406725261
"1606","YER105C","chrV",0.0103777069046352
"1607","YER106W","chrV",0.386607396673429
"1608","YER107C","chrV",0.0931794335357276
"1609","YER109C","chrV",0.078498253869202
"1610","YER110C","chrV",0.0629115884120495
"1611","YER111C","chrV",0.0673501058014688
"1612","YER112W","chrV",0.0662164681910599
"1613","YER113C","chrV",0.0907426512314936
"1614","YER114C","chrV",0.0505626895438172
"1615","YER115C","chrV",0.0226448164878204
"1616","YER116C","chrV",0.0497042556296234
"1617","YER117W","chrV",0.235727693508494
"1618","YER118C","chrV",0.14644512603401
"1619","YER119C","chrV",0.0732197107959366
"1620","YER120W","chrV",0.0449166801062673
"1621","YER121W","chrV",0.234878101846111
"1622","YER122C","chrV",0.0539869838237649
"1623","YER123W","chrV",0.0715582756630763
"1624","YER124C","chrV",0.180528948721649
"1625","YER125W","chrV",0.0246484432232953
"1626","YER126C","chrV",0.0970266757857386
"1627","YER127W","chrV",0.160858897023671
"1628","YER128W","chrV",0.056909402830103
"1629","YER129W","chrV",0.0270041488766609
"1630","YER130C","chrV",0.106264502432959
"1631","YER131W","chrV",0.264920099896456
"1632","YER132C","chrV",0.0390513280271223
"1633","YER133W","chrV",0.0122803434663236
"1634","YER133W-A","chrV",0.146829019568406
"1635","YER134C","chrV",0.0426714419726718
"1636","YER136W","chrV",0.0128750020977977
"1637","YER137C","chrV",0.315096764249736
"1638","YER138W-A","chrV",0.0932603312114034
"1639","YER139C","chrV",0.0480447301405816
"1640","YER140W","chrV",0.0240125134610771
"1641","YER141W","chrV",0.0324991313076242
"1642","YER142C","chrV",0.0966426875908604
"1643","YER143W","chrV",0.0524747246770084
"1644","YER144C","chrV",0.043061191031743
"1645","YER145C","chrV",0.0275872136499846
"1646","YER146W","chrV",0.274070554865952
"1647","YER147C","chrV",0.0668900934379367
"1648","YER147C-A","chrV",0.314909972520488
"1649","YER148W","chrV",0.0609407106131249
"1650","YER149C","chrV",0.0326164347225732
"1651","YER150W","chrV",0.10943169826339
"1652","YER151C","chrV",0.0481151222910276
"1653","YER152C","chrV",0.0833674968772365
"1654","YER153C","chrV",0.362463850936295
"1655","YER154W","chrV",0.110362568105083
"1656","YER155C","chrV",0.0204300776522905
"1657","YER156C","chrV",0.115943627541766
"1658","YER157W","chrV",0.0454507494880518
"1659","YER158C","chrV",0.0995112647369474
"1660","YER158W-A","chrV",0.0258257998674457
"1661","YER159C","chrV",0.0636314304060035
"1662","YER161C","chrV",0.0121085038010265
"1663","YER162C","chrV",0.0517251964693017
"1664","YER163C","chrV",0.0557173057831168
"1665","YER164W","chrV",0.0305991593695282
"1666","YER165W","chrV",0.0517752372839833
"1667","YER166W","chrV",0.0259439612134101
"1668","YER167W","chrV",0.0199586252679031
"1669","YER168C","chrV",0.0496464598620841
"1670","YER169W","chrV",0.0200681427776855
"1671","YER170W","chrV",0.137943535371418
"1672","YER171W","chrV",0.0625980379330055
"1673","YER172C","chrV",0.048922870291133
"1674","YER173W","chrV",0.0434950955110999
"1675","YER174C","chrV",0.0617905875370565
"1676","YER175C","chrV",0.116310635345749
"1677","YER175W-A","chrV",0.212350161813525
"1678","YER176W","chrV",0.0195345640765152
"1679","YER177W","chrV",0.0272505141429974
"1680","YER178W","chrV",0.0265288626201725
"1681","YER179W","chrV",0.0562206606334088
"1682","YER180C","chrV",0.0524815388387305
"1683","YER180C-A","chrV",0.058164511768705
"1684","YER182W","chrV",0.0308028093423369
"1685","YER183C","chrV",0.0295529898964113
"1686","YER184C","chrV",0.151148319321332
"1687","YER185W","chrV",0.147419775440205
"1688","YER186C","chrV",0.0421072648416748
"1689","YER187W","chrV",0.412167847543334
"1690","YER188C-A","chrV",0.616561953210512
"1691","YER188W","chrV",0.123661000863545
"1692","YFL001W","chrVI",0.0157542377322817
"1693","YFL002C","chrVI",0.00887592278740887
"1694","YFL003C","chrVI",0.15171890690794
"1695","YFL004W","chrVI",0.0133652255111503
"1696","YFL005W","chrVI",0.0234661440147196
"1697","YFL007W","chrVI",0.0570602065666375
"1698","YFL008W","chrVI",0.0958806388295159
"1699","YFL009W","chrVI",0.0252978923319627
"1700","YFL010C","chrVI",0.0427318561803441
"1701","YFL010W-A","chrVI",0.0219304291307828
"1702","YFL013C","chrVI",0.0509507562235798
"1703","YFL014W","chrVI",0.0651748320692428
"1704","YFL016C","chrVI",0.00820037824607256
"1705","YFL017C","chrVI",0.033856581381339
"1706","YFL017W-A","chrVI",0.0700166131874242
"1707","YFL018C","chrVI",0.0399648798356137
"1708","YFL019C","chrVI",0.235252781429341
"1709","YFL020C","chrVI",0.24133429924162
"1710","YFL021W","chrVI",0.0823462061799842
"1711","YFL022C","chrVI",0.0859180175577738
"1712","YFL023W","chrVI",0.0200775504425308
"1713","YFL024C","chrVI",0.00805483659487552
"1714","YFL025C","chrVI",0.0270955218194067
"1715","YFL026W","chrVI",0.0786098386220846
"1716","YFL027C","chrVI",0.0268791545789319
"1717","YFL028C","chrVI",0.0703224984474752
"1718","YFL029C","chrVI",0.0652179907741727
"1719","YFL030W","chrVI",0.254428599214443
"1720","YFL031C-A","chrVI",0.0670215380109772
"1721","YFL031W","chrVI",0.028231180934013
"1722","YFL031W","chrVI",0.028231180934013
"1723","YFL033C","chrVI",0.044334096744292
"1724","YFL034C-A","chrVI",0.323809223240995
"1725","YFL034C-B","chrVI",0.0992910498276255
"1726","YFL034W","chrVI",0.0564575526191411
"1727","YFL036W","chrVI",0.0106104248271344
"1728","YFL037W","chrVI",0.0894395661540633
"1729","YFL038C","chrVI",0.0233244035359801
"1730","YFL039C","chrVI",0.0267737005703674
"1731","YFL040W","chrVI",0.107440713653196
"1732","YFL041W","chrVI",0.00784991569896965
"1733","YFL041W-A","chrVI",0.0894495261031307
"1734","YFL042C","chrVI",0.0873929054023991
"1735","YFL044C","chrVI",0.0741366766416994
"1736","YFL045C","chrVI",0.0918736810735305
"1737","YFL046W","chrVI",0.0491376654993365
"1738","YFL047W","chrVI",0.0693270486402326
"1739","YFL048C","chrVI",0.0701309903072848
"1740","YFL049W","chrVI",0.0226182958514799
"1741","YFL050C","chrVI",0.0349841630422057
"1742","YFL051C","chrVI",0.340602611107451
"1743","YFL052W","chrVI",0.570687106585249
"1744","YFL053W","chrVI",0.404624697457006
"1745","YFL054C","chrVI",0.221422606609418
"1746","YFL055W","chrVI",0.21708802565684
"1747","YFL056C","chrVI",0.162698926977131
"1748","YFL057C","chrVI",0.154847208608708
"1749","YFL059W","chrVI",0.533900830616199
"1750","YFL066C","chrVI",0.354991639663796
"1751","YFL067W","chrVI",0.0919753973426301
"1752","YFR001W","chrVI",0.0580745619940415
"1753","YFR002W","chrVI",0.043124497454997
"1754","YFR003C","chrVI",0.0578403578741567
"1755","YFR004W","chrVI",0.0121587977514616
"1756","YFR005C","chrVI",0.0639160589041357
"1757","YFR006W","chrVI",0.0668617025841529
"1758","YFR007W","chrVI",0.0297959023939389
"1759","YFR008W","chrVI",0.028911494636137
"1760","YFR009W","chrVI",0.0609986380193179
"1761","YFR009W","chrVI",0.0609986380193179
"1762","YFR010W","chrVI",0.0179635499453857
"1763","YFR011C","chrVI",0.130813646372436
"1764","YFR012W","chrVI",0.300319392286746
"1765","YFR013W","chrVI",0.0302777424682782
"1766","YFR014C","chrVI",0.0506742245663181
"1767","YFR015C","chrVI",0.0420819267721475
"1768","YFR016C","chrVI",0.0160463299624612
"1769","YFR017C","chrVI",0.211759656168498
"1770","YFR018C","chrVI",0.0758462851925028
"1771","YFR019W","chrVI",0.0361005351385357
"1772","YFR020W","chrVI",0.0308418397047652
"1773","YFR021W","chrVI",0.0232542451449741
"1774","YFR022W","chrVI",0.174368285251547
"1775","YFR023W","chrVI",0.460714355807082
"1776","YFR024C-A","chrVI",0.0255806238640869
"1777","YFR025C","chrVI",0.0399199853469239
"1778","YFR026C","chrVI",0.0146919012540841
"1779","YFR027W","chrVI",0.177004596917047
"1780","YFR028C","chrVI",0.150968471694302
"1781","YFR029W","chrVI",0.0443760493119656
"1782","YFR030W","chrVI",0.0466433627334358
"1783","YFR031C","chrVI",0.0227020993197852
"1784","YFR031C-A","chrVI",0.212626991495643
"1785","YFR033C","chrVI",0.0885243684926202
"1786","YFR034C","chrVI",0.07403704299004
"1787","YFR035C","chrVI",0.129871788288316
"1788","YFR036W","chrVI",0.1066417133029
"1789","YFR037C","chrVI",0.101389780606835
"1790","YFR038W","chrVI",0.068996517902756
"1791","YFR039C","chrVI",0.0326326868262115
"1792","YFR040W","chrVI",0.0804048492603764
"1793","YFR041C","chrVI",0.0597987514876959
"1794","YFR042W","chrVI",0.083305365466183
"1795","YFR043C","chrVI",0.0515882524222003
"1796","YFR044C","chrVI",0.0421561418877882
"1797","YFR045W","chrVI",0.0381420304250339
"1798","YFR046C","chrVI",0.063001428232311
"1799","YFR047C","chrVI",0.0818854540239088
"1800","YFR048W","chrVI",0.0606947494468362
"1801","YFR049W","chrVI",0.0776711283233725
"1802","YFR050C","chrVI",0.0149351704773112
"1803","YFR051C","chrVI",0.0963024265830772
"1804","YFR052W","chrVI",0.0224333740400678
"1805","YFR053C","chrVI",0.120250402870034
"1806","YFR053C","chrVI",0.120250402870034
"1807","YFR055W","chrVI",0.253026271866964
"1808","YGL001C","chrVII",0.0244082436232469
"1809","YGL002W","chrVII",0.00654719694837908
"1810","YGL003C","chrVII",0.0200258564537061
"1811","YGL004C","chrVII",0.042172575609223
"1812","YGL005C","chrVII",0.0220911240450217
"1813","YGL006W","chrVII",0.0387248269090476
"1814","YGL007W","chrVII",0.340430698218298
"1815","YGL008C","chrVII",0.0496228892909391
"1816","YGL009C","chrVII",0.0672097235929834
"1817","YGL010W","chrVII",0.0730516618717143
"1818","YGL011C","chrVII",0.0190629375456407
"1819","YGL012W","chrVII",0.0275864968502773
"1820","YGL013C","chrVII",0.0375429676651498
"1821","YGL014W","chrVII",0.0623996743037098
"1822","YGL016W","chrVII",0.0262536070270142
"1823","YGL017W","chrVII",0.0415945819317357
"1824","YGL018C","chrVII",0.0584020881812066
"1825","YGL019W","chrVII",0.0550208790102879
"1826","YGL020C","chrVII",0.0607222522488997
"1827","YGL021W","chrVII",0.164640871228448
"1828","YGL022W","chrVII",0.0398743353147088
"1829","YGL023C","chrVII",0.0384116217658869
"1830","YGL025C","chrVII",0.0543283304564653
"1831","YGL026C","chrVII",0.0311479475834466
"1832","YGL027C","chrVII",0.0110922433784282
"1833","YGL028C","chrVII",0.194177471415933
"1834","YGL029W","chrVII",0.247303677706896
"1835","YGL030W","chrVII",0.144391959989315
"1836","YGL031C","chrVII",0.222958399702649
"1837","YGL035C","chrVII",0.026031501044495
"1838","YGL036W","chrVII",0.0217536584207231
"1839","YGL037C","chrVII",0.024646749087398
"1840","YGL038C","chrVII",0.0774864503159791
"1841","YGL039W","chrVII",0.0396173034380352
"1842","YGL040C","chrVII",0.0946092841295086
"1843","YGL041W-A","chrVII",0.170610890410753
"1844","YGL042C","chrVII",0.0726651833603274
"1845","YGL043W","chrVII",0.0149681249255848
"1846","YGL044C","chrVII",0.023054702660577
"1847","YGL045W","chrVII",0.0855779471002586
"1848","YGL047W","chrVII",0.105381875620523
"1849","YGL048C","chrVII",0.0237867647128131
"1850","YGL049C","chrVII",0.0271827199648361
"1851","YGL050W","chrVII",0.0486009642979742
"1852","YGL054C","chrVII",0.0424999683760976
"1853","YGL055W","chrVII",0.0821740392618241
"1854","YGL056C","chrVII",0.0733267082995279
"1855","YGL057C","chrVII",0.00517298303545574
"1856","YGL058W","chrVII",0.0311713102369688
"1857","YGL059W","chrVII",0.0712674784160943
"1858","YGL060W","chrVII",0.0192657911298559
"1859","YGL061C","chrVII",0.15223108203381
"1860","YGL062W","chrVII",0.0461224511033114
"1861","YGL063W","chrVII",0.089891033954542
"1862","YGL064C","chrVII",0.0753266549013921
"1863","YGL065C","chrVII",0.0693787579919778
"1864","YGL066W","chrVII",0.0271688863950573
"1865","YGL067W","chrVII",0.0137843780937846
"1866","YGL068W","chrVII",0.159133636104723
"1867","YGL070C","chrVII",0.156993558796315
"1868","YGL071W","chrVII",0.024023879778354
"1869","YGL073W","chrVII",0.0392971229285421
"1870","YGL075C","chrVII",0.0456614344228171
"1871","YGL076C","chrVII",0.234870645992777
"1872","YGL077C","chrVII",0.0908429494219786
"1873","YGL078C","chrVII",0.0193006251189914
"1874","YGL079W","chrVII",0.0478845258144537
"1875","YGL080W","chrVII",0.0465072607988889
"1876","YGL081W","chrVII",0.165831284488635
"1877","YGL082W","chrVII",0.0313492544234481
"1878","YGL083W","chrVII",0.0405237722816741
"1879","YGL084C","chrVII",0.0644543065240469
"1880","YGL085W","chrVII",0.0246470674400463
"1881","YGL086W","chrVII",0.0525765110074412
"1882","YGL087C","chrVII",0.0677582067742593
"1883","YGL089C","chrVII",0.0302605869427681
"1884","YGL090W","chrVII",0.0763795761478552
"1885","YGL091C","chrVII",0.0466080300869553
"1886","YGL092W","chrVII",0.0729039218769299
"1887","YGL093W","chrVII",0.0352943887255417
"1888","YGL094C","chrVII",0.0102073414327046
"1889","YGL095C","chrVII",0.00755470512549619
"1890","YGL096W","chrVII",0.182353844514513
"1891","YGL097W","chrVII",0.0936795552524044
"1892","YGL098W","chrVII",0.031104037827822
"1893","YGL099W","chrVII",0.100875876456798
"1894","YGL100W","chrVII",0.057067360615751
"1895","YGL101W","chrVII",0.192901587525714
"1896","YGL104C","chrVII",0.0488466635715912
"1897","YGL105W","chrVII",0.0615581125738857
"1898","YGL106W","chrVII",0.0389051185847533
"1899","YGL107C","chrVII",0.0444625398779734
"1900","YGL108C","chrVII",0.0903272917711658
"1901","YGL109W","chrVII",0.217885238844273
"1902","YGL110C","chrVII",0.0149680791917474
"1903","YGL111W","chrVII",0.015656821249027
"1904","YGL112C","chrVII",0.0303766319110664
"1905","YGL113W","chrVII",0.0243928161369037
"1906","YGL114W","chrVII",0.0895527583474404
"1907","YGL115W","chrVII",0.0352427987165743
"1908","YGL116W","chrVII",0.207741515348401
"1909","YGL117W","chrVII",0.121648740675557
"1910","YGL119W","chrVII",0.0299376633134066
"1911","YGL120C","chrVII",0.0542787739942239
"1912","YGL121C","chrVII",0.174503281824996
"1913","YGL122C","chrVII",0.0427452077397554
"1914","YGL123W","chrVII",0.182287134784235
"1915","YGL124C","chrVII",0.0367331376722499
"1916","YGL125W","chrVII",0.0262980087117582
"1917","YGL126W","chrVII",0.0468154033743629
"1918","YGL127C","chrVII",0.0454859768324925
"1919","YGL128C","chrVII",0.114357538916003
"1920","YGL129C","chrVII",0.0812276169239883
"1921","YGL130W","chrVII",0.0332543864038247
"1922","YGL131C","chrVII",0.11381749492495
"1923","YGL133W","chrVII",0.0291590417621543
"1924","YGL134W","chrVII",0.099337834240261
"1925","YGL135W","chrVII",0.225461997796378
"1926","YGL136C","chrVII",0.0365973465774185
"1927","YGL137W","chrVII",0.023565426730498
"1928","YGL139W","chrVII",0.0390955740212765
"1929","YGL140C","chrVII",0.0248269116493104
"1930","YGL141W","chrVII",0.0479770616303093
"1931","YGL142C","chrVII",0.0459779059259875
"1932","YGL143C","chrVII",0.0304196387662877
"1933","YGL144C","chrVII",0.0285280598496253
"1934","YGL145W","chrVII",0.0315117377825389
"1935","YGL146C","chrVII",0.230703870124983
"1936","YGL147C","chrVII",0.347191864274757
"1937","YGL148W","chrVII",0.113904533337104
"1938","YGL150C","chrVII",0.0409538214634701
"1939","YGL151W","chrVII",0.0161166185304011
"1940","YGL153W","chrVII",0.0330240954977822
"1941","YGL154C","chrVII",0.0397612638004871
"1942","YGL155W","chrVII",0.0646406717397907
"1943","YGL156W","chrVII",0.0738777285592965
"1944","YGL157W","chrVII",0.0542085952289751
"1945","YGL158W","chrVII",0.217327053799784
"1946","YGL159W","chrVII",0.0336533573052161
"1947","YGL160W","chrVII",0.0325597080458848
"1948","YGL161C","chrVII",0.0284808411568041
"1949","YGL162W","chrVII",0.182912573857614
"1950","YGL163C","chrVII",0.00774575107150515
"1951","YGL164C","chrVII",0.0151350213988236
"1952","YGL165C","chrVII",0.39350213234717
"1953","YGL166W","chrVII",0.0401664572310774
"1954","YGL167C","chrVII",0.0153460715832272
"1955","YGL168W","chrVII",0.091206089882666
"1956","YGL169W","chrVII",0.0520337689931292
"1957","YGL170C","chrVII",0.386841854467385
"1958","YGL171W","chrVII",0.111183106863519
"1959","YGL172W","chrVII",0.0761846704823819
"1960","YGL173C","chrVII",0.0176225049525481
"1961","YGL174W","chrVII",0.0441603012000309
"1962","YGL175C","chrVII",0.117900975737576
"1963","YGL176C","chrVII",0.0348113119293692
"1964","YGL178W","chrVII",0.0107967405339143
"1965","YGL179C","chrVII",0.105432542814457
"1966","YGL180W","chrVII",0.0773617068774515
