"","GENE","CHRM","112","115","117","123","141","152","29","50","MAAnc"
"1565","YER068W","chrV",0.662535379744022,0.216033107690098,0.0318053862774774,0.21753807411199,0.574727761870773,0.0429776126214158,1.02314939647792,0.286830012812157,0.17475581137738
"1566","YER069W","chrV",0.603152813386144,0.743501220890296,0.175992037636731,0.0792515465356142,1.04319194197428,0.0342083235739722,0.770330182956341,0.190621444179741,0.33499214986886
"1567","YER070W","chrV",4.30643222099297,0.039110058298294,0.0263886416393062,1.07745495239777,4.54007614958369,0.32355902450858,5.08269761743707,0.425335509697872,1.67022223309283
"1568","YER071C","chrV",0.339940676434059,0.28137556034459,0.096276510949024,0.139396178434973,0.0857578217904343,0.0434630876662303,0.546878343811043,0.00136196891331601,0.00033332146987729
"1569","YER072W","chrV",0.301532163397434,0.431716234321548,0.304797687535409,0.0860352328271284,0.00475835388405516,0.135260844866868,0.0640164714098862,0.135131114051443,0.00875033252106174
"1570","YER073W","chrV",4.08623188435916,0.510323864896097,1.97710806253403,1.05513626075837,2.37627403329911,1.19433679968371,3.87938944353693,3.76276103232993,0.94301275003797
"1571","YER074W","chrV",3.38978603479061,0.198407411617564,0.0488929689143436,0.0597495487406181,1.3035537758149,1.44627183558629,2.85233336985697,0.739286087650849,2.8409427943175
"1572","YER074W-A","chrV",0.756522922552439,0.630892295860148,0.201899451121051,0.103044576520892,0.0923635370895419,0.223629767598102,0.148657339217501,0.117275163494686,0.0944175039565692
"1573","YER075C","chrV",0.702295755001716,1.18155865155635,0.39022839658831,0.0991190555574503,0.269554697131486,0.222463465445357,0.798477234530839,0.420359082791359,0.0834502217987744
"1574","YER076C","chrV",0.0984067451600917,0.421448825259927,0.0189194748812996,0.0573071255646471,0.061949900607469,0.0073387736410694,0.000812963029476408,0.00747864389674732,0.098753924291143
"1575","YER076W-A","chrV",0.902745978399331,0.253354189675842,0.182241008038664,0.135769832329253,0.431838772291631,0.117164336904938,0.0229787861884079,0.0466201528096697,0.06924705235725
"1576","YER077C","chrV",0.304753012704211,0.398737063584338,0.0807617712204296,0.122369252759039,0.0297991842698714,0.0757451490178128,0.653709867694895,0.0067941568221587,0.0340346970021301
"1577","YER078C","chrV",0.334790271306918,0.328998045135516,0.177471802272704,0.0755002644393548,0.301512233035864,0.060325774848287,0.699037957809901,0.109150456595728,0.0336989620323111
"1578","YER079W","chrV",1.65975340068765,1.61654197043397,0.843900089726911,0.300088721485567,1.14558232541719,0.127399616603409,0.242315793909101,0.631601131403613,0.127644502777368
"1579","YER080W","chrV",0.147615330778669,0.409561435595006,0.0179690580451574,0.252451642768088,0.297210239221869,0.132908429301794,0.202030073898962,0.16515854851011,0.0211481941431953
"1580","YER081W","chrV",1.13834509387731,0.0991055157556757,1.95629782532633,0.133658499469818,0.662033702244502,0.503850569427672,5.72047687397052,2.09583793237526,1.42457185725482
"1581","YER082C","chrV",0.462988786041822,0.27318793210606,0.0252236127828543,0.0885339309462126,0.0549293482790648,0.0223170734516269,0.617983009424229,0.0990852099153521,0.097422770595744
"1582","YER083C","chrV",0.375227587489991,0.246775791220867,0.0357332439405877,0.224880940070532,0.00295576215455967,0.00735353906133171,0.100171486545468,0.00315755597941575,0.160275873133949
"1583","YER086W","chrV",1.29450143763271,0.0540196965903348,0.507720023348122,0.950872240600821,0.296702395709092,0.262453000028297,0.766740089941156,0.840108199732077,0.268760521184764
"1584","YER087C-A","chrV",0.449516056970483,0.799619443397684,0.0313343461650974,0.328307262065902,0.176483606411519,0.00681613521663282,2.54517575197852,0.527224241818279,0.997511920271026
"1585","YER087C-B","chrV",1.14673196628398,0.441694067077554,0.119061813909989,0.0503845947640061,0.117138931714123,0.188852237064598,0.544594325568479,0.00937047269264259,0.441865302507547
"1586","YER087W","chrV",0.388351915765587,0.696728576792171,0.346563841282535,0.363239643868124,0.591963236661623,0.0392051288683052,0.709460652996079,0.203146341629368,0.0116110029406293
"1587","YER088C","chrV",0.309965423057918,0.316909156094775,0.164032871780706,0.036145056206589,0.23865654376588,0.243317182200068,0.196492685048649,0.647122774580851,0.029200179807446
"1588","YER089C","chrV",1.45046855758282,0.104979292338124,0.577376155895882,0.247717040376216,0.152202169547081,0.613355963178476,0.471772555367478,0.240264715367989,0.455904284452495
"1589","YER089C","chrV",1.45046855758282,0.104979292338124,0.577376155895882,0.247717040376216,0.152202169547081,0.613355963178476,0.471772555367478,0.240264715367989,0.455904284452495
"1590","YER090W","chrV",0.585557668195795,0.174564623928772,0.035741161340453,0.165538347863452,0.130660816013597,0.0765166248262042,1.20635162764291,0.362631193406164,0.0644178808887168
"1591","YER091C","chrV",0.295760524035245,0.012603297546897,0.174839994789098,0.57526230055285,0.0488218343817267,0.174222609769463,0.000542505233935631,0.293396989607436,0.590220078464703
"1592","YER092W","chrV",0.525163558059178,0.873580282870482,0.138750842006627,0.174859872864348,0.147129054217003,0.152019748433287,0.289800890876686,1.05452675557524,0.0109690141879575
"1593","YER093C","chrV",0.35678237874126,0.816491619507356,0.0399033899635619,0.0726618402209172,0.261363775847441,0.0560034080040913,0.272930454484124,0.283697864165271,0.0197559618200751
"1594","YER093C-A","chrV",0.991262908998566,0.488755863438219,0.363545312239054,0.0115817724768177,0.383754363819808,0.247384579836523,0.620780203561439,0.162842209165591,0.114398314307178
"1595","YER094C","chrV",0.403273111664201,0.894487539791172,0.202525610068595,0.0507810078635481,0.00150277446906072,0.0230850869933586,0.115685893098415,0.245063268115071,0.174139193033187
"1596","YER095W","chrV",0.586374601145498,1.63330194751803,0.137640427426057,0.378177513289644,2.90111960792052,0.00145381748842865,1.95291270257725,0.491034024476529,0.790558153709888
"1597","YER096W","chrV",0.80271242924514,1.76071077859495,1.19869381697522,0.188656056466967,1.87284125576334,0.577803946372818,0.831643440477759,0.0817064677594356,0.227109183526259
"1598","YER098W","chrV",0.27206742572577,0.921517658641734,0.0240180039794936,0.195763573296266,0.394650798071995,0.0489401725226695,0.323433490940718,0.394281787499573,0.248639885343088
"1599","YER098W","chrV",0.27206742572577,0.921517658641734,0.0240180039794936,0.195763573296266,0.394650798071995,0.0489401725226695,0.323433490940718,0.394281787499573,0.248639885343088
"1600","YER099C","chrV",0.170090857916158,0.493084265993604,0.0687097785674054,0.109559591135902,0.166500988851464,0.0114758700601964,0.052970337499401,0.159573511629331,0.0153252022353917
"1601","YER100W","chrV",0.373768361603463,0.627514215156795,0.16352532924448,0.315802790189739,0.00794386364285929,0.00343670527984973,0.173805310975879,0.121398035720782,0.0413388489173586
"1602","YER101C","chrV",1.29580023506949,1.20679210102103,0.625740686498203,0.215874386169986,0.253164275533414,0.0364009234680107,0.570225896347582,0.223194669926792,0.0368741587363269
"1603","YER102W","chrV",3.65417578617809,0.0554691438398692,0.0066536012746151,0.172317967825382,1.65196044378637,2.51492207768551,3.72708654667687,0.961122744262672,3.22506998663114
"1604","YER103W","chrV",0.223490415727124,0.308718004588869,0.0590435076015682,0.0933284913888607,0.409480841025455,0.391452319570457,0.118678413600943,0.317242287871155,0.274062770122626
"1605","YER104W","chrV",1.06712131086964,1.69212650593207,0.394886204238216,0.320246473092929,1.38639457703555,0.147599810177207,0.78461947101749,0.852098220508146,0.0551892438549396
"1606","YER105C","chrV",0.469709314339032,0.638092650015512,0.0907836197077943,0.145686885154514,0.315790004241601,0.0586075324657816,0.502303738038259,0.0693987950975388,0.00383087791967998
"1607","YER106W","chrV",1.03423681713745,0.423220154656565,0.89973134455853,0.329241261828215,0.786830432304388,1.79399136551928,0.165931648349211,0.229627495560929,0.280390750629956
"1608","YER107C","chrV",0.29142615930804,0.0684268195875363,0.223775740876501,0.100047887269082,0.220473195489926,0.142649256629205,0.35258689139194,0.03666443566739,0.215467626955147
"1609","YER109C","chrV",0.943158521792595,0.019434157487109,0.295642136677106,0.211255379410957,0.135325175212667,0.036987336893396,0.0563723045788352,0.0145825753149816,0.119734935252057
"1610","YER110C","chrV",2.13626552703331,0.0412527744212248,0.0112307879799207,0.203928360626015,0.441948581466648,0.257978352266615,2.26304077640074,0.572796978763038,0.160686730483683
"1611","YER111C","chrV",1.22016327322951,0.946029916378351,0.390140198130006,0.18653110490619,1.2765961123813,0.0804435877778696,2.84318527095267,0.163162046874558,0.0876715559659763
"1612","YER112W","chrV",1.81355389145001,0.627608564148727,0.204308119358982,0.260980318543441,0.00404411864616452,0.0383138111794718,0.691505907313573,0.113370415313974,0.142587777593176
"1613","YER113C","chrV",0.647373816884683,0.0649743388992778,0.31357283427116,0.105690412884552,0.489680024169706,0.310811376901079,2.13778287029445,0.181791250222736,0.170220966930407
"1614","YER114C","chrV",0.515399605704637,0.718889583485242,0.0386030245909839,0.120818402218688,0.42116693315223,0.0531013439248384,0.504088953898246,0.433464573040257,0.0631457823661171
"1615","YER115C","chrV",0.753089594681758,0.802870238637852,0.332852284555884,0.346339553340854,0.17376694846891,0.0419626876874201,0.32475282832922,0.111345197640301,0.011946870280974
"1616","YER116C","chrV",0.798952145978231,1.14851819610693,0.279684843311447,0.109378411219051,0.297531823303514,0.00153910122750573,0.477046432166224,0.666364833138353,0.0628343314301453
"1617","YER117W","chrV",2.92759536914737,0.187678094974304,0.0504474513272732,0.133997793096168,1.27274668496653,1.84475895342133,2.87346992051173,0.632345009156053,3.16143166971501
"1618","YER118C","chrV",1.90533596222846,0.326235541114514,0.0175990122559483,0.0947476789375402,1.00433778078989,0.269226079667741,3.24397602768835,0.0404265601164976,0.449120714739661
"1619","YER119C","chrV",0.179453846819608,0.448794148605427,0.0196524601835292,0.0451811608443798,0.433890617206245,0.182583302479625,0.1784352778804,0.117169143643417,0.176409808287979
"1620","YER120W","chrV",0.633660811452442,0.280702256030313,0.0372931582205078,0.128906366907469,0.180695407031861,0.106952380731665,0.262452898671548,0.0224799297390681,0.0907987133381213
"1621","YER121W","chrV",5.10929830897329,4.78065833329246,2.32521381247967,0.457324390907373,2.5695558333236,0.101843639563531,0.835743498760828,0.170003274404617,0.554014500826182
"1622","YER122C","chrV",0.488044739083863,0.451030055438951,0.161594311311276,0.350557149490064,0.212180735032295,0.0325515559779406,0.479246251836662,0.189622117668037,0.128681312810026
"1623","YER123W","chrV",0.174398488728291,0.426298884542963,0.286325857150314,0.352474985832237,0.198369221350276,0.142957717390483,0.83660007955695,0.0340870219480275,0.139226496114178
"1624","YER124C","chrV",2.27969022156614,2.83934126482219,0.808206542518227,0.350008997970883,0.673711522679595,0.296919656961194,3.12197799339763,0.0930201575744477,1.16821487233747
"1625","YER125W","chrV",0.403045687136259,0.63480811419299,0.0355951954767543,0.0613533040049597,0.387123181541121,0.237896610219629,0.24891965259472,0.150611925988373,0.0267062916721839
"1626","YER126C","chrV",1.05216984116577,0.109220013799974,0.581191968952786,0.325794475605762,0.173660890065348,0.0541309694681571,2.49530105466246,0.867588173230634,0.284520563241224
"1627","YER127W","chrV",0.430249096369932,0.0619843409709906,0.533189977811675,0.350582878399776,0.154005186430454,0.0194952652496472,1.52990911148348,0.242808146481013,0.576002614007516
"1628","YER128W","chrV",0.82158220695763,0.611847954733171,0.253446504646999,0.530729041215337,0.132345522617792,0.363102109315398,0.91401524975557,0.089775525096657,0.0472006128220836
"1629","YER129W","chrV",0.322319021784871,0.193413222613447,0.059391470135495,0.217550924539063,0.0256508853483781,0.0266338564641777,0.557021971554316,0.190957599896052,0.0275571162649788
"1630","YER130C","chrV",0.0217885472126694,1.28589705362777,1.33556987977505,0.422569897505459,0.374342076134391,0.641881178310187,0.811121808058076,0.0630700245184668,0.59601576301156
"1631","YER131W","chrV",5.49640274723776,0.0608810182896003,0.232225420414175,0.251234951352614,2.61519670810856,2.73305451922844,2.57916195422295,0.806792165613248,3.85692299347352
"1632","YER132C","chrV",0.298953919531647,0.205392485984868,0.119951859473382,0.117768032753951,0.114736742699967,0.306219593995628,0.135203646064695,0.00319639855125864,0.0480401784021468
"1633","YER133W","chrV",0.811918710454634,1.13145353987085,0.41393928785219,0.414159720220807,0.130165648988731,0.00558437403480932,0.156545488036021,0.341236236166314,0.00956654061861081
"1634","YER133W-A","chrV",0.063789087365995,0.524120869509085,0.0470390065263116,0.212527122227956,0.289202164542872,0.0409185569082621,0.1419288028613,0.119292313461141,0.0883127627288818
"1635","YER134C","chrV",0.0568230668045922,0.438605510632926,0.286691972104812,0.0492033755255008,0.0832954027002042,0.0307596587869336,0.211302111326004,0.200086798832255,0.0291679259605289
"1636","YER136W","chrV",0.363001809407432,0.948079974389866,0.305751077484353,0.261325248720301,0.161902148114312,0.0227234057610792,0.188815321351,0.0253143971316474,0.00964953578165029
"1637","YER137C","chrV",1.09042119021654,0.236202215145585,0.358926171147705,0.00811787536230674,0.400440335985278,0.633507628714962,2.49313567310101,0.319840693984033,0.251939943735364
"1638","YER138W-A","chrV",0.0644646400102193,0.366017449007854,0.969746886667172,0.138219852281077,1.53175127649389,0.553800858288434,0.609151621953791,0.551936160749423,0.0935293917100701
"1639","YER139C","chrV",0.908125372967209,0.843377377452427,0.371570889333162,0.447217858202837,0.214125499117414,0.0672519839861939,0.643717060019878,0.0209713389217638,0.0444775462774602
"1640","YER140W","chrV",0.332724158031141,0.603449540376408,0.14060772360782,0.427264895885226,0.0644202919861467,0.0313083326049338,0.322739506802626,0.112607689768459,0.0103163665232721
"1641","YER141W","chrV",0.69018989624173,1.27923022493553,0.898137141033547,0.492290640391577,1.29439932996869,0.0362566539095689,0.314611544478246,1.33852329694627,0.0461525564032486
"1642","YER142C","chrV",1.34109263581795,1.87069798658273,0.562276691699381,0.158952622568443,0.502282856624151,0.559013196365972,0.310911972000432,0.523546161500696,0.26580840809127
"1643","YER143W","chrV",0.606338508339416,0.599290735478532,0.213891455007569,0.0596223494180975,0.15706667143669,0.0922007112475204,0.326955312985495,0.0872817955347136,0.106210932229311
"1644","YER144C","chrV",0.306667117050271,0.277713605814235,0.0673768865831541,0.0933419909384805,0.207668114259266,0.0852111312658306,0.660933082035513,0.0858415810872959,0.053610736062995
"1645","YER145C","chrV",0.369130031198095,0.452685820180142,0.0911214304765709,0.0993376795685164,0.298898842463215,0.283446187938924,2.73966682339106,0.590409856647157,0.0227829325010641
"1646","YER146W","chrV",1.82364642328663,0.552340670414353,0.475609143461452,0.103449448516218,0.102303743696497,0.233546697846684,0.345565234631457,0.176554213745689,0.560644408503431
"1647","YER147C","chrV",0.25321041994447,0.969083994413249,0.347540931792925,0.0520084895362294,0.601259534327323,0.116722228782754,0.366685843956602,0.232485239998924,0.100740606778325
"1648","YER147C-A","chrV",1.08291211701252,0.624527624907589,0.866423764085177,0.263448691173849,0.356613256834392,0.124346426304193,0.11334899377026,1.17716724823666,0.463685411000687
"1649","YER148W","chrV",1.48780049131785,1.2599532209285,0.395916956667897,0.0915190276172738,0.105740253820678,0.0173208173422546,0.0239818032708697,0.684444734582643,0.102234093349558
"1650","YER149C","chrV",0.59385770893972,0.13862821145614,0.238756117242399,0.363861432389233,0.168002958897775,0.0372127924342776,0.178020449641842,0.0330058549555376,0.015380253126791
"1651","YER150W","chrV",0.13023435128797,2.25716764251985,2.13680419441795,0.691318020186801,0.16675295440224,0.0269235055361578,1.94277253536702,1.73995281622399,0.870025514120342
"1652","YER151C","chrV",0.873544033403401,0.146443129446254,0.146616161386041,0.439937575292029,0.0914954989511114,0.0970313132977675,0.0576691292025551,0.170368665429062,0.0856616355847021
"1653","YER152C","chrV",1.48095041978083,0.613149624714618,0.361116130532547,0.0406546126055624,0.134469227457213,0.167718004198639,1.15571872091189,0.600303307491293,0.172242650578918
"1654","YER153C","chrV",4.45620437761738,0.396033153113673,2.13903454177193,0.770196307381969,0.969286002122715,0.900320489595801,1.56542204392716,1.30766251867849,0.240143733996414
"1655","YER154W","chrV",2.64167488108908,0.0691524311381543,0.317409576675256,0.136405804388885,0.467099428118187,0.34772871526658,0.825444866049288,0.413701993905164,0.32496708694012
"1656","YER155C","chrV",0.99638015708098,0.537294530877212,0.0335955707222448,0.0909039615989573,0.306386323592489,0.0169129880134899,0.389981126788636,0.22207784711571,0.0163774431214286
"1657","YER156C","chrV",3.136443319839,0.0412070318595474,0.032919060306267,0.311427077982668,0.512860936666712,0.748455207873915,1.14345481138422,0.124678034674629,0.44793855087908
"1658","YER157W","chrV",1.38069069297461,0.451410428285201,0.0173835302705897,0.183874923922567,0.214569702397987,0.00401885509393897,2.93913506536983,0.317213901820053,0.0514107743011952
"1659","YER158C","chrV",0.485121644713776,0.568047176270345,0.0439797469884279,0.354136483249851,0.570920852076977,0.474667434919311,0.382458124064609,0.0201463638660449,0.354451875062049
"1660","YER158W-A","chrV",2.04821743069812,1.82643779375329,0.0679783156153662,0.0693179877616131,0.0702833456344902,0.528794602269316,0.299049565394007,0.0692087966174615,0.00233889317748107
"1661","YER159C","chrV",1.16924792387297,0.959968592115741,0.187597007721025,0.0126239265446876,0.279063062966044,0.407832879200663,0.157419129877275,0.0968124870336935,0.131365121601652
"1662","YER161C","chrV",0.558075214469621,0.798601423255183,0.0707598581482726,0.295248522886477,0.147897907472821,0.0173173882002517,0.163115365099407,0.286690546951404,0.00419573870016587
"1663","YER162C","chrV",1.26286699194839,1.89127504675145,0.671572060675394,0.253922846832917,0.540890530932891,0.0484771060998781,0.723784256299021,0.874304838457339,0.0735990370888882
"1664","YER163C","chrV",0.0052420611914618,0.587397202633613,0.302811148677104,0.0423840256151752,0.0433617918292048,0.113606985168056,0.0908666603054762,0.530224605157788,0.114103549543679
"1665","YER164W","chrV",0.177465601816256,0.114133775060643,0.00458158502329947,0.133026705604966,0.288467535388816,0.00440692538004948,0.143890226359128,0.208085592135589,0.0290212091482482
"1666","YER165W","chrV",1.67086922582811,0.114368553514186,0.905603452157011,0.653913798964794,0.150872335250783,0.227852369277123,0.960860221956941,1.05976153640345,0.207922795027292
"1667","YER166W","chrV",0.510431561371506,0.802242124650553,0.15392065669751,0.0998426733952548,0.301555867018273,0.00183923788889516,0.558033793667527,0.20380606501471,0.0264242849495651
"1668","YER167W","chrV",0.313120873559485,0.753647008425424,0.221636513383628,0.109367542283783,0.124783042523635,0.0351309337664823,0.362065078433937,0.378475616653521,0.0142438393582563
"1669","YER168C","chrV",0.295835701755538,0.405813620726199,0.108793180097098,0.0946004914735513,0.0749050523075338,0.0090652850159434,0.313478017580995,0.317946601660833,0.0635313758911576
"1670","YER169W","chrV",0.367182883016185,0.290968216304811,0.0437820683567311,0.133151385059831,0.0529354276920074,0.0612907377328312,0.0132525523002955,0.177263701761603,0.0149169215827434
"1671","YER170W","chrV",0.695251011037541,0.911215324266014,0.940924951774864,0.712263348253948,3.21930166518442,0.0652501646049505,3.80505819138124,1.00451744965672,0.211501542155308
"1672","YER171W","chrV",0.446382339715353,0.33433252972531,0.00188752475637186,0.21265928901326,0.0255112119327526,0.0036825275825742,0.606671153794643,0.0634859732779725,0.107737046049806
"1673","YER172C","chrV",0.414346430926678,0.590731826009429,0.217052628466114,0.114547463460489,0.440598388994241,0.0129578478431809,0.434378701253448,0.0875015166208725,0.0766807691730024
"1674","YER173W","chrV",0.614574144126325,0.634418315654771,0.0379960866492496,0.272763697381957,0.0825785097655687,0.00532021576112859,1.1308868462432,0.0347460092241297,0.0386193451213862
"1675","YER174C","chrV",0.880892108678103,1.66873522919468,0.874723830401112,0.931285419485774,1.69025011751055,0.0683807796002665,1.85348884385778,0.418927400233671,0.0897179943570134
"1676","YER175C","chrV",0.467325716419845,0.723507597729156,0.448674224457751,0.485684992863215,0.0661576189588817,0.22576130735562,0.651196249870993,0.373552110910536,0.544921974144342
"1677","YER175W-A","chrV",0.926414452276092,0.969468741057091,0.995587764861106,0.292321369327444,0.114199184164221,0.132191640691222,1.818732309217,0.10099833386957,0.0553632396753043
"1678","YER176W","chrV",0.291222813062808,0.14781243808865,0.191373658566875,0.187107417608176,0.0152008395469804,0.0268979734347793,0.0473697195784307,0.200832483930477,0.014565133065048
"1679","YER177W","chrV",0.366022778541562,0.109195280819776,0.00865096913764548,0.108908238704652,0.081721755774276,0.000672520052105637,0.0925893609566588,0.116118976128136,0.0783913056223221
"1680","YER178W","chrV",0.337470314062378,0.97404527303811,0.591723797479224,0.29584986298211,0.728903823140176,0.0697302583487086,0.300839777478074,0.245705312487156,0.050529754469237
"1681","YER179W","chrV",0.144752451643039,0.564568877215577,0.051130778097772,0.196103484218005,0.515695257145719,0.128388501598046,0.820587124920078,0.273680157611079,0.0608306101494353
"1682","YER180C","chrV",0.62137035167131,0.590829523406565,0.185903951804939,0.235469303701074,0.118437351322601,0.0913294734853445,0.0643839783230925,0.0471687828050461,0.0707111673107871
"1683","YER180C-A","chrV",0.470449854168309,0.229859061437349,0.188461552632092,0.331001743534396,0.147619797696503,0.0722381167967762,0.172480249178159,0.150321595076269,0.0229067391221588
"1684","YER182W","chrV",1.54774538196015,1.30585112306474,1.17915340016104,0.481156136864399,1.02031056859272,0.0392787842687101,0.629047112568256,1.67800971431301,0.0272152822353901
"1685","YER183C","chrV",0.828834668950053,0.487684682396711,0.106906107956855,0.117488394943612,0.0426288424632549,0.190430951135639,0.357885960389611,0.0769784772922511,0.0205857323901313
"1686","YER184C","chrV",0.207511039839481,1.11017538165292,0.0380229207978982,0.0417807281589556,0.195188951505039,0.571729056708113,0.386462074235574,0.0149644383279102,0.546952182858523
"1687","YER185W","chrV",1.40667455102686,1.73698799650056,0.662901180133515,0.0895534253755065,0.237316429320008,0.530294619690186,0.833676042684602,0.00520591920507363,0.124764847842543
"1688","YER186C","chrV",2.34012089516846,2.81424843856032,1.63635434277575,1.53087271665796,0.770032753916293,0.224377548559212,1.17623313484631,1.25788027693899,0.0506703265854744
"1689","YER187W","chrV",1.54771174732183,0.230915620388934,0.0482487506956039,0.168666569214331,1.20150080456857,2.09041605420648,0.148159010397163,0.169505921537182,2.62748215706822
"1690","YER188C-A","chrV",1.86833467840207,0.749950923893581,0.0858216606915963,0.0914088412611367,0.786419717234046,0.083377570966702,0.341269095723605,0.12327726373087,0.444135496540399
"1691","YER188W","chrV",0.848466875011782,0.180199333155534,0.505505263834745,1.18661291039536,4.70299273129509,0.0132473815160235,0.125823746503316,0.878181633176133,0.704694422689689
"1692","YFL001W","chrVI",0.270328041160472,0.442258511449885,0.201708801314909,0.170281748599753,0.0554392666441192,0.128253255050061,0.569573018037525,0.000479732214173322,0.00569183782428327
"1693","YFL002C","chrVI",1.08586491778267,0.823681342811967,0.272027951621611,0.156938822983815,0.0640317435880752,0.113593377250413,0.663123542552291,0.119264380001681,0.00206989144107055
"1694","YFL003C","chrVI",1.26703414635259,0.66872710038053,0.176287176108382,0.29868756030436,0.439078560036232,0.738543459801719,0.448090105149781,0.0125321155559017,0.302232770500227
"1695","YFL004W","chrVI",0.27258452050232,0.43985568040522,0.087974056674664,0.133739910508036,0.116237354152937,0.0123403797314887,0.0415636198063342,0.104230385983718,0.00755793049753613
"1696","YFL005W","chrVI",0.415097289107541,0.821990490124239,0.382786036590575,0.317878321188047,0.145634890682622,0.0209671969112669,0.332864025429771,0.176834700998481,0.0266163436222485
"1697","YFL007W","chrVI",0.635172998015305,1.1431422343727,0.82591824905265,0.14240486829737,0.551332069044409,0.224408804803021,2.26825764647728,0.0417739399323149,0.150673945887024
"1698","YFL008W","chrVI",0.754461354383124,1.23024995307576,0.483420876405255,0.338895696531429,1.05463837906759,0.0727990284794936,5.44983392154285,0.260298879726429,0.221822275714028
"1699","YFL009W","chrVI",0.563852607699458,0.968892429340511,0.222570135883968,0.172909738486696,0.252307814339955,0.010447768000204,0.33706634681479,0.240187728128795,0.0222297321513471
"1700","YFL010C","chrVI",0.00663744008455328,0.0187383075014075,0.0756365811805774,0.0143984106962855,0.698320527923626,0.0694695641736367,0.00688738197482609,0.0940028477886036,0.0692894685366246
"1701","YFL010W-A","chrVI",0.0343995257999311,0.347570245440576,0.144704615952504,0.040722583032632,0.994524138173006,0.0837663811217866,0.267866429526082,0.120574359578317,0.00947423912056754
"1702","YFL013C","chrVI",0.304211731592335,0.215007152196621,0.0510964534432582,0.128271692588846,0.279430926386368,0.0336760850761771,0.459234444106347,0.160379650447898,0.0575048868711461
"1703","YFL014W","chrVI",4.6141133283972,5.58228982822521,5.11128063717278,7.21105132516688,1.62477339182969,0.255497792815211,4.4459847399794,1.56963287482175,0.350147894297828
"1704","YFL016C","chrVI",0.0541042416859025,0.150454578727856,0.019795320769501,0.0827871570534373,0.357360834841022,0.156039378117618,0.0494936064169196,0.270238241507448,0.00280347715069719
"1705","YFL017C","chrVI",0.624784422370716,1.30209981991172,0.418376500120139,0.572495342100681,0.392033397284176,0.0612872773722495,1.79437921461247,0.0230744176045642,0.0241163366549255
"1706","YFL017W-A","chrVI",1.74888322912215,1.4778908906603,0.551641665538566,0.434576338021755,0.14178409130613,0.275527620950594,0.793885994225452,0.386023779091246,0.0840699617402439
"1707","YFL018C","chrVI",0.75622957397943,2.23916531948649,1.39250997702618,1.32783877097023,1.47057019154208,0.0713931641790326,1.3733211773699,0.974242074233312,0.106515418235554
"1708","YFL019C","chrVI",4.25308961493596,1.91989363694912,0.270640591419293,0.341186356132074,1.10025321936783,1.55995402627648,0.683926560305084,0.799235256035321,0.386381366943166
"1709","YFL020C","chrVI",1.93472202346499,0.971758038294474,0.0676840340672192,0.286523700280749,0.704036965629282,0.497894974621903,0.595893008139815,0.41231663758507,0.561080660824399
"1710","YFL021W","chrVI",0.192360471386439,0.878944656725148,0.189804819515595,0.100547445673412,0.446074112832788,0.118890823542373,0.720200891466554,0.184913487137128,0.204164435317267
"1711","YFL022C","chrVI",3.74087708977367,0.0195972814668599,0.580596581069291,0.0896708575782326,0.884244725931377,0.36209621862855,1.72322898516907,0.614467047985623,0.365278275958121
"1712","YFL023W","chrVI",0.312736909419524,0.340916806787626,0.137930425286261,0.00181799991729749,0.0085884072351927,0.024449118754245,0.678196763288412,0.121988190787378,0.00918834642411624
"1713","YFL024C","chrVI",0.243376691868614,0.913725097182625,0.229769443270114,0.17484861942321,0.157942918442305,0.0182805597789032,0.276994074564851,0.454580957398824,0.00195838365373626
"1714","YFL025C","chrVI",0.148315284964361,0.561648215129962,0.145774121339967,0.0462637137141527,0.158310162156754,0.00678756712521137,1.24705812604863,0.342136513076854,0.0170693283139018
"1715","YFL026W","chrVI",0.565568477083252,0.322657905969629,0.237183983664592,0.0198094100428275,0.145928275846501,0.172748537764573,0.351251748334059,0.0444071268550284,0.0730870293367749
"1716","YFL027C","chrVI",0.427651690586307,0.468703188202425,0.101009978716891,0.142416086441748,0.107379278151718,0.0294957269920597,0.841006880565374,6.03033854507643e-05,0.0129761783969796
"1717","YFL028C","chrVI",0.167024866252203,0.163566957122033,0.11997190607118,0.0829038229023309,0.0276984685441654,0.0571438169588843,0.489704014878505,0.0766663055452372,0.172887697206881
"1718","YFL029C","chrVI",0.378605676550418,0.64788559144427,0.0937399426780745,0.0773445448562118,0.128976114234112,0.135226287597173,0.247147581708071,0.0287517779704412,0.128209882932145
"1719","YFL030W","chrVI",3.42488459111666,4.78286694442493,2.72989581720518,2.35842396300364,8.74642889219398,3.46054327802263,1.66808492196287,3.95484848811526,2.99808097593508
"1720","YFL031C-A","chrVI",0.540626433274971,0.547328947759398,0.171852990321902,0.129672933608005,0.0536351925723768,0.108550041124579,0.466276875005552,0.106942750404479,0.0530625036436105
"1721","YFL031W","chrVI",0.702581666772155,0.324721599404898,0.110001687263248,0.140145749227195,0.270920006039738,0.536307084805339,0.345326734214914,0.163385697340429,0.0475522222216832
"1722","YFL031W","chrVI",0.702581666772155,0.324721599404898,0.110001687263248,0.140145749227195,0.270920006039738,0.536307084805339,0.345326734214914,0.163385697340429,0.0475522222216832
"1723","YFL033C","chrVI",0.47604374192873,0.521571729349638,0.0752894419618352,0.00309387008164889,0.00192029323203803,0.111283734009264,0.0955888655072191,0.081826356295959,0.0716566960942194
