"","GENEID","TXCHROM","tx_id","tx_name","nexon","tx_len","X112B","X112C","X115B","X115C","X117B","X117C","X123B","X123C","X141B","X141C","X152B","X152C","X29B","X29C","X50B","X50C","X112A","X115A","X117A","X123A","X141A","X152A","X29A","X50A","AncB","AncA","AncC"
"263","YBR067C","chrII",449,"YBR067C",1,633,6.67782323880222,7.96310755159333,8.59848220198493,7.59880017533197,9.70200485631922,8.78758772195511,8.10057744984161,9.12817322464537,8.97339108145815,8.1169833964385,7.80989116339122,6.87598436343108,7.95134369224808,9.06002507035542,5.53008873621768,8.20687710449672,7.83409100538356,6.66532172376807,8.67628556112257,6.74338583317256,8.77768874129296,7.0025302261456,6.04100097819603,5.00082183800174,9.11291572504332,9.71585654615522,8.03759224343201
"264","YBR068C","chrII",450,"YBR068C",1,1830,8.05323889916443,8.33270113994836,8.51642056652313,8.33678417517386,8.23111959832745,9.28084872687763,8.25542425423756,9.01885093935799,9.21592063440768,8.98565199772477,8.87973727373496,9.17385353184089,8.36208276284218,9.05740055272405,9.00843596232958,9.29324810831093,9.21354770913235,8.92134366131689,8.30827060098799,8.59115503202989,8.83610733682829,9.43615578271029,7.7112917636594,8.44457893369877,8.99773348154863,9.02373381309923,8.47582660981953
"265","YBR069C","chrII",451,"YBR069C",1,1860,4.78429193919418,5.74522143058126,6.09746586025577,6.22770861089534,5.33100815815601,6.9494490861112,5.68012190037668,6.82844015890511,6.4795809219517,7.0840924328341,7.23155351596255,7.08668559889191,7.87362856281394,7.55422789612622,7.11952803696286,7.05035057433922,7.21852131417624,6.26200831938291,5.87378807955011,5.7683450400966,7.55519756943234,6.83069525246671,5.58271996482483,5.73584233929269,6.62722573009044,6.70161266745872,7.14566005022404
"266","YBR070C","chrII",452,"YBR070C",1,714,4.54215111108602,2.84490020363368,5.26716911038046,2.67157096399132,4.73664010203574,3.64529162719333,5.48596167825533,3.31598631586421,3.05008648557683,4.15341079679842,4.28384819648134,4.35785232849271,5.81887261854001,3.11431694832552,4.61784738106258,3.59741839771311,4.64210091336803,5.42523943451169,5.49204369541441,5.19581316459526,5.79018975822809,4.79065668863617,1.71397077554149,3.74212630034676,3.22251762265316,4.56357415963643,4.64181927209466
"267","YBR071W","chrII",213,"YBR071W",1,636,7.9702031882765,4.96938759213957,7.83418166709554,4.76858154999914,7.70753919265034,6.20501886391761,8.03149553951819,6.06914096580977,5.28222692743221,5.79045956792238,6.90646681389862,5.85199122279757,7.62041622097041,4.85077679002803,6.33264922083701,5.81333911333029,5.91836635288576,7.45429307830745,7.49368413171538,7.31077752876996,7.32838011513278,7.12366936342302,4.18937687278723,6.225702078317,5.35274359154948,6.6853351613789,6.38901321093307
"268","YBR072W","chrII",214,"YBR072W",1,645,13.7236141767025,9.05815966756215,12.9188414487727,8.22400234312638,13.1971639803909,7.49757221045766,12.3578430649555,8.48567419575224,9.54208086797307,8.27322024539199,11.5624197301818,7.75436581090028,11.3000592431388,7.26595309310758,11.7414504462866,9.22815487737042,8.99510849192888,13.0911700746514,13.0764233720367,13.2385125616344,10.8632185990357,9.37178384197274,11.5957720953973,11.4254741212042,10.3174434546278,10.5731985752187,7.9713629133036
"269","YBR073W","chrII",215,"YBR073W",1,2775,4.84466709545536,3.19826838540586,4.97602715948902,3.0150910240265,4.30886298905987,3.91732792771134,4.41109600966075,3.77562758043987,3.70301508205447,3.52612825985873,4.53397174286762,3.84061922787717,5.50361142520578,3.33210108954237,5.58139683679459,4.05397173120242,4.07141938611929,4.84701819156951,4.08517140383342,4.74406976337975,4.58248657766184,4.72046718623615,4.02447993768512,4.98434248596728,4.15030782107921,4.2144081460828,3.69649728633884
"270","YBR074W","chrII",216,"YBR074W",1,2931,4.60794214370064,4.14953423324787,5.20179605737957,4.35091589459108,4.8263394789348,4.65828980323359,5.3588666222875,4.75347997813577,4.78710451601622,5.46367747366909,5.67176984817471,5.60905479155526,5.72052326266145,5.00137173060566,5.39002424481252,5.25855251606786,5.81148222324804,5.48855683613672,5.39020380205139,5.37630698566661,6.22442290819197,5.3701243890728,3.90502805754315,4.77513917921603,5.16468787139632,5.42686274401104,5.33766383525269
"271","YBR076C-A","chrII",454,"YBR076C-A",1,267,5.25721567458293,3.27255938534218,4.82682308088382,2.74475398715902,4.93221195558504,3.72712542456077,4.76029811260411,4.06161062251391,3.68948624836123,3.29413611443981,3.48310867783443,3.52228697142848,4.26081971806926,3.34468003043244,5.22416332857924,3.96426952023742,3.43479659186055,5.17417876096836,5.28378426739578,5.35568412488989,5.09823199379392,4.41583064207023,4.75756435803914,5.69844446359217,3.33335503592336,3.82450190628971,3.3544006610263
"272","YBR076W","chrII",217,"YBR076W",1,1020,6.39374911942754,3.72470031242912,5.62604269506597,3.17367938700526,5.46933612642416,4.63020349904514,5.54067086275884,4.82993133833141,4.52297635782101,3.251566496042,3.80195335904672,3.49027354522227,5.10294379425097,3.34468003043244,6.1984994265443,4.91984026391491,3.52776478173215,5.80541134128446,5.64481170505069,6.01373577518696,4.96116908658898,5.14504930847533,5.13156570038743,6.2807218491792,4.12587829686812,4.42281758859354,3.21416372581522
"273","YBR077C","chrII",455,"YBR077C",1,489,6.49864374912094,4.33816836708331,6.1153278895577,3.88997922525291,6.01247786446051,4.71287344150806,5.56726662877152,4.96858707017936,5.09993478446201,4.65050995792158,5.11645426207522,4.97603687727463,5.73988240956317,4.79687023749835,6.268003224301,5.01545358835699,4.84441062336506,6.19221463585511,6.01733946079742,6.13452620353599,5.87153457251123,5.43929423429493,5.40122675232139,6.34182810441598,4.81340338611881,5.2454444894258,4.98168918224544
"274","YBR078W","chrII",218,"YBR078W",2,1407,7.23347624971839,8.02441313725994,8.46380001649488,7.91674984561225,7.98272105206558,8.89107013077967,9.42460252210583,9.01457642401684,7.95482980234295,10.0544433482714,9.21834227447122,10.0213416713012,9.25361083739482,8.51713521322611,7.68044788839026,8.9141724419684,10.2775805224919,8.59293123591838,8.48609374584636,8.61428264658277,9.72133908351321,9.054378779035,7.82770536315696,7.25503243177957,8.54793778800075,9.58751870814286,10.049752879342
"275","YBR079C","chrII",456,"YBR079C",1,2895,5.00384474101383,6.26732057578288,6.32557303118575,6.66640270375834,5.95083137107068,6.92461079899445,6.74910049860155,6.97796325791133,7.03800759003803,7.93391757709618,7.75997440957591,8.13818743420428,6.88681770924256,7.60739162480597,6.32095635458857,7.60615545663975,8.31688441081155,6.67841520629285,6.05665244857589,6.67011328958573,7.2648076494088,7.39448214917283,5.15917673007698,5.68065472005507,7.28975610020612,7.55425834680623,7.90258111565044
"276","YBR080C","chrII",457,"YBR080C",1,2277,5.561134655889,5.46096021579123,6.10865551771879,5.23440123492256,5.66630257154101,6.09800707342049,6.14725751924749,6.15675106865423,6.0126173827325,6.41117371490185,6.50335561135815,6.56816965462469,6.27616179926012,5.87006586792909,6.13122718036503,6.18353993878392,6.74611647586432,6.01947588748787,5.69313162875485,5.81225264876509,6.51411623147124,6.20202375661801,5.31235408518031,5.7529683676574,6.22022552338985,6.45057191496553,6.55325711548078
"277","YBR081C","chrII",458,"YBR081C",1,3999,5.41256819025949,3.93247244991637,5.80728950074008,4.12285214171998,5.78880688713355,4.65364655947779,5.25263580916624,4.78175143481873,4.80603453748579,5.23150202940912,5.43610973926962,5.36610370491509,5.77783838515736,5.07493688146715,5.48589248498188,5.13479384111192,5.44109077112732,5.31497835012009,4.91144304569426,4.94676707541459,5.46711406950425,5.30184701667648,3.81951904357106,4.90338733658866,5.21187490135068,5.42686274401104,5.50417950832967
"278","YBR082C","chrII",459,"YBR082C",2,447,7.62967858533242,8.41176545378642,8.2079940475483,8.23964705347404,7.39908968088886,8.68010610814132,8.96503959999029,8.75819932453439,9.07508499685778,9.1176802916568,9.1881331237787,9.1232177223094,8.63565078483179,9.12800374698317,9.19271944723039,8.7322802672647,8.93414254141414,9.05807055911334,8.69538964448098,9.0309313883905,8.23731862146859,9.25292318197212,9.30111401029391,9.28339664456338,8.83135990047626,9.04396393057423,9.04819902887733
"279","YBR083W","chrII",219,"YBR083W",1,1461,5.12863310053773,3.87003410237929,5.20596981475964,3.93757865506357,4.93221195558504,4.63962648483139,5.51605992976078,4.71000606668759,4.58274259781118,3.96426087607213,3.89429087922182,4.35341010106628,5.04877890556653,4.21919455824322,5.07302974582833,4.80272501727006,4.40127070479279,5.57977254575857,5.74218388024937,5.50227631209943,5.33229471759092,5.12542996009925,3.73530690277789,4.90338733658866,4.24975176486382,4.5296514273775,3.79824840535432
"280","YBR084C-A","chrII",460,"YBR084C-A",2,570,8.43225907471227,7.2961436264424,8.66214382884145,7.40922463123976,8.48814949738767,7.57696473336266,7.95436620334379,7.62976118747043,7.86365760534985,9.63790793139327,7.60616470983844,9.75911682181898,8.15695075761191,7.80580001996202,7.35396693586713,8.32258970725359,9.73580370499568,7.86453000186922,7.74126711820173,7.81516706462921,8.56498819901929,8.5889334082446,6.13121718485003,7.71317090135533,7.3109050915367,7.53621942689404,9.61805467580876
"281","YBR084W","chrII",220,"YBR084W",1,2928,3.33232107660318,4.29128725019055,4.7023556000658,4.7058206416007,4.04345232699613,4.98095135914834,4.68722704924806,4.90895709446947,4.81228974716432,6.87564613355127,5.55560767596981,7.1295325533255,4.96351655324669,5.02501059589929,4.84477137233512,5.63172345828613,7.52952927774943,4.91865506913341,4.3309641389467,4.99709410228555,5.55100674617442,6.12137054105981,2.88877684265913,3.8642336933029,5.016419780926,5.53340823055895,6.50892165842727
"282","YBR085C-A","chrII",461,"YBR085C-A",1,258,10.1431762080994,7.93637748359917,10.1162453872382,7.70385467555269,9.75826939796818,8.12021116462365,9.68022901996432,8.41269448668574,8.66795265901412,7.53305261542828,8.71085757560062,7.77610319767164,8.7577992636224,8.06340414241062,10.1445875138776,8.40282561602854,7.40503193285978,10.6659180028692,10.4329662279274,10.5737537956451,9.36549352238648,9.39565343950793,9.24731213655409,10.5898106847657,8.36662702719843,8.97454348916221,7.90575095443276
"283","YBR085W","chrII",221,"YBR085W",1,924,-0.115873422085961,1.43910792627466,0.115340320358872,1.19053754253321,0.543135223319326,1.93753237925261,0.438733297951821,1.98319826022504,1.82456612042156,3.08376076025279,2.04061651301613,3.62168087935606,0.814076565990266,2.11713551142814,1.28297286887105,2.55623093416809,3.13985409919126,0.776898640018962,-0.202572902608275,-0.0841588862304159,0.414053779158234,2.50905925080219,1.03495090384481,1.40784516556383,1.9045103883123,2.38887569647046,3.69649728633884
"284","YBR086C","chrII",462,"YBR086C",1,2841,5.9993838624193,5.56972586147083,6.13077778712804,5.28434760049149,6.07737868885504,5.97685198152808,5.92785756392717,6.06770652414282,6.44175137611152,7.26529744944187,6.4561674646853,7.34790471899236,6.40840349355831,5.70182363558178,6.36065776745634,6.18211959525948,7.44398591217116,6.11245455898069,6.00781918459526,5.9124799393814,7.39228476669634,5.70521152395099,5.70697199231775,5.88755344248848,6.76411329838342,6.48195444575543,7.32115598253238
"285","YBR087W","chrII",222,"YBR087W",1,1065,3.54879396461949,3.11097189888213,4.39389395548248,3.40198308265703,4.23492728517668,3.8212241283764,4.51907288091696,3.71093923786247,3.92706220888191,4.98095601331157,4.86332450503332,5.26802713787122,5.39111233657613,3.79316722273401,3.67240746725357,4.37560561294602,5.64161160018315,3.81267161613094,4.20997860963848,3.78078164721191,5.33480488210138,5.02576790583904,1.44700444529941,2.71427962064263,4.24408807090037,4.75556608072636,5.1103564861545
"286","YBR088C","chrII",463,"YBR088C",1,777,1.40272865866838,0.38994254404422,2.63260559124459,0.0165241099191332,1.92503556772435,0.713456625973071,3.10415996051479,0.570342355660895,0.781311600061251,2.65342533185055,3.23104201089415,2.92248113834252,4.09030936781084,0.8324965927758,1.58064938737798,0.908037813078855,3.30071590494556,1.80201378134903,2.09668616144211,1.64754753393132,4.0585125584548,2.94929924740537,-0.403764053389785,1.97312794960676,1.58421284557695,3.05807553894917,3.62444413885727
"287","YBR090C","chrII",465,"YBR090C",2,369,1.96800076974363,0.199958631302637,2.1684420716318,-0.150384854924022,1.06158513863255,0.205255029379569,1.6264685440928,0.633757135495516,1.0589087497542,0.789274534432279,0.727568604428665,0.20366208614549,1.77410721485991,0.218376961375021,2.89766815510305,0.460314463642622,0.374687593487031,2.09024594560029,1.94531759694477,2.47905773597126,1.29570873748476,0.855363581426895,1.74079990377048,1.75732530664326,0.182692087162529,0.735982479452956,0.232475654871571
"288","YBR090C","chrII",464,"YBR089C-A",2,657,1.96800076974363,0.199958631302637,2.1684420716318,-0.150384854924022,1.06158513863255,0.205255029379569,1.6264685440928,0.633757135495516,1.0589087497542,0.789274534432279,0.727568604428665,0.20366208614549,1.77410721485991,0.218376961375021,2.89766815510305,0.460314463642622,0.374687593487031,2.09024594560029,1.94531759694477,2.47905773597126,1.29570873748476,0.855363581426895,1.74079990377048,1.75732530664326,0.182692087162529,0.735982479452956,0.232475654871571
"289","YBR091C","chrII",466,"YBR091C",1,330,3.23850818336505,2.50476982557867,2.77425520324609,2.64632774473964,2.02414226354877,3.07988324822407,3.05032938748318,2.94303297566987,2.35676595721995,3.36240777471037,3.19921609489527,3.62905028307263,3.69130217756296,2.6903975445466,3.64050747502622,3.00492077910709,3.62448876108464,3.58130422093493,3.449345005824,3.68955751190499,3.90312482915645,3.78217231417921,2.25051375901813,3.40092280803425,2.68418459333181,3.04612734270252,3.96311778220251
"290","YBR092C","chrII",467,"YBR092C",1,1404,2.47062940828182,4.37984419613262,4.12081268089151,4.29109517027134,3.12897838770687,4.90093111749906,3.7611993240768,5.07522690894393,3.93854510028672,6.88612007198452,5.15013751998841,7.28631650516248,5.15514847593729,4.80144018586932,2.89766815510305,5.56789927301163,7.32669700613791,3.36079984547069,3.03505286490287,3.3153742692,4.72037742423729,5.80570688002684,1.47922677285733,1.75732530664326,4.67292410879759,5.38952422637446,7.29044204788616
"291","YBR093C","chrII",468,"YBR093C",1,1404,5.59126682947067,4.72083060954086,5.874383864583,4.24559440838676,5.53522561425816,4.71733021432678,5.5886679318078,5.08092640952099,4.84926193970475,4.96786741013125,4.779716686168,5.3213145963434,6.2175267752868,4.71203460726241,4.91756239455591,5.50566970528776,5.0499445619008,5.32055701271504,5.73296827612524,5.4166888439842,5.27789441387853,6.02141770911291,7.81710815817346,4.92513563413474,5.54235022668227,5.04990289989895,5.53725808819006
"292","YBR094W","chrII",224,"YBR094W",1,2262,5.65230735353505,4.16261745128131,5.31045413465639,4.06210922694073,4.99870963999192,4.64431499787965,5.24066850787696,4.84340657683703,4.76792280203636,4.89136839214539,5.23302379784439,5.11110354130976,5.64723074031577,4.21234713361278,5.20974282696951,5.11110552341992,5.48554832817297,5.44580492369656,5.2126372210873,5.29817463639309,5.4158742484391,5.07518157316683,3.60264813977704,5.05311569547019,4.93439283379428,5.18134342665301,5.09710691806944
"293","YBR095C","chrII",469,"YBR095C",1,1293,5.49602092477269,4.25509878592964,5.37118277700542,3.93236672296921,4.8977772398684,5.03550777235716,5.95374564636278,5.11743423932165,5.00482612306601,4.88673959036225,4.94954285752791,5.08989752798904,5.52360703474111,4.41082140825848,5.69963252384698,4.87483210152305,4.86435354787108,5.31777037788633,5.3272985201754,5.18583370511751,5.24023030251995,5.04938546842924,4.42680335355805,4.82689026284945,5.016419780926,4.86503490392688,5.16217045504178
"294","YBR096W","chrII",225,"YBR096W",1,693,5.76474564873306,4.86386804664251,5.14640893025187,4.6624099970633,4.5329503431876,5.65316114721296,5.5234873926253,5.73867626253107,5.86095809825489,5.70627309727045,6.03503851078418,5.94645127409333,5.63808835788254,5.54170172754389,4.93520043188825,5.61918250855872,5.88165515214485,5.54683392525087,5.45328891114717,5.24790154846907,5.61436328215184,6.07992477503499,4.44323162875346,5.22076237005139,5.54235022668227,5.92294821297893,6.35602168006819
"295","YBR097W","chrII",226,"YBR097W",1,4365,4.53653065818099,3.62109017251545,5.26316894210829,3.43183715635204,5.24116167309868,3.90955931786827,4.73492879692998,4.09015108524903,4.72214803926745,4.35453037306938,5.09715601981811,4.69980531306081,5.22703031754686,3.9981586572114,3.79338956838275,4.40512603081042,4.67860232767502,4.5521065500687,4.12093684425998,4.11116936186688,5.08039287090798,4.60833263671034,2.21268281746123,3.59792857185243,4.85858221308618,4.72216427719159,4.73029769245696
"296","YBR098W","chrII",227,"YBR098W",1,2076,3.87699138366831,2.23435815889867,4.31879874146519,2.55432691898372,4.12758131566371,2.90338232383766,3.93464306243948,3.17388778214855,2.91710538756844,3.58446078784563,3.81250981477048,3.64367711239924,4.77202849646055,2.30907646466749,4.14369636324945,3.28449149733572,3.62448876108464,4.05949076679549,3.63889378663261,3.71753547230097,4.70881240610542,4.2030190042358,2.32332365237271,4.06564871231377,3.38573588529641,3.83148000562756,3.91359052594209
"297","YBR101C","chrII",471,"YBR101C",1,873,6.668859881369,6.28038296448174,7.03999186674327,6.22664452459626,6.48943799709499,7.13661298818482,7.50631842505833,6.93534000732563,7.08655510246644,6.99227489266411,6.49354871931401,6.73027093736316,8.00833147197078,7.93255329239904,8.04676320264344,7.07963335218044,6.43681947680274,7.2011487185778,6.90878940934324,7.1446930155872,7.44566122398866,6.56087296311425,7.85443866630833,7.1351253813097,7.18280004120472,7.09210482697629,6.55001932602637
"298","YBR102C","chrII",472,"YBR102C",1,2262,4.61329166743477,4.44197368322839,5.17649671804301,4.38565280560888,4.90212679587298,5.09151342867155,5.17929605791301,5.23711742706953,5.22710983417081,5.14886336177127,5.41375074366045,5.32585659993369,5.25719981735025,5.05975814797621,5.08493054696855,5.1464937224469,5.18611388067787,4.99390212238116,4.4650215697485,4.89462078426004,5.10265752022295,5.32353284363633,4.50322343328602,4.71148477927069,5.4420276876623,5.28156234485669,4.99127011023902
"299","YBR103W","chrII",228,"YBR103W",1,1608,5.99529219275499,4.61375986596826,5.98781041589877,4.13651384895201,5.9654529508677,5.08117663959697,6.10497605183892,5.21913980780664,5.12024480522525,4.73018484977436,5.31140567788915,5.40525843492145,5.93353831135408,4.73610479256798,6.12355511143959,5.15809948356779,5.32211503112901,6.04160042363556,6.01163483724282,5.82087606180839,6.16712127269732,5.60074477651526,4.87423478315797,5.86522669415989,5.13132767540356,5.23758589104071,5.24058344074532
"300","YBR104W","chrII",229,"YBR104W",1,990,4.04475327396439,4.43480168740386,5.0521868473021,4.58148512602181,4.27572479231353,4.97723985026635,5.94270758729534,4.71734330357915,5.2503317204673,5.62522853525759,5.29456098860063,6.09353973524584,4.47620591021187,4.68261004906513,4.64489712881443,5.32183450599227,5.15406775198113,4.56626370502092,4.59277770641472,4.71197809845234,5.50494126975091,6.09891148493875,3.86290697630361,4.20728610486338,5.28540722419746,4.86503490392688,6.05624498451099
"301","YBR105C","chrII",474,"YBR105C",1,1089,7.06020232792706,7.18405581563691,5.60723116189662,6.74728104074315,4.67188707464601,7.59281728613476,8.24610139103728,7.97136039181062,7.38608167922859,6.58839022726252,7.79333237810613,6.59569978291092,6.36611725216628,7.42470319184093,8.18218246147407,7.9755659387151,6.95768725811569,8.12380269422888,7.42595915880991,8.1089634648605,6.60686281163589,7.8508905249881,7.77189239083084,7.9097805654631,7.01002521600775,6.98195917899901,6.44934417473862
"302","YBR106W","chrII",230,"YBR106W",1,567,6.4260259715033,7.14338807892979,7.19396230226811,7.27309483914602,6.2528086269623,7.33525518412873,7.37013971737297,7.45754108324906,7.25903838938012,8.81799720642788,8.27195487921009,8.91214964034284,7.41763997578064,7.92262414646574,7.03718964783858,7.89722715892956,9.19535906078068,7.66520136402958,7.21710867630653,7.781325071059,7.26349071575325,8.8066726389456,6.07697778257785,7.3188571211542,7.52629255924307,8.2637048768698,8.79346901915902
"303","YBR107C","chrII",475,"YBR107C",1,738,4.40699435037071,4.29128725019055,4.75457845370146,3.76068267472688,4.10511925551346,4.41661459724166,5.05496591031553,4.54661934682091,4.97725498133769,4.69884090965858,4.68523128937821,5.06294401560342,4.94138968489216,4.08318767291951,5.08097451099135,4.64670585392468,5.07069258611904,5.3644263382496,5.21594844397505,5.25109546516619,4.35285276294459,5.34064982241065,4.47553739405885,5.1523389040268,4.73076735898516,5.03184062360669,4.85622859343153
"304","YBR108W","chrII",231,"YBR108W",1,2844,4.22328668330701,5.14445607905319,4.74886839406662,4.51330929818602,4.42827208300762,5.2870701175506,4.66501182739215,5.25235049835138,5.65364323089149,5.49442804731466,5.6688680055728,5.58462622994683,5.81279139527176,5.51133923779902,6.28357796166306,5.86912939351118,5.25117930180155,4.87382634191139,4.35519145236657,5.23505469987832,5.83432105061219,4.78441507539294,5.86164702167527,5.04121502734538,6.37594122054118,5.41529792811917,5.579156665106
"305","YBR109C","chrII",476,"YBR109C",1,444,8.77214561296677,7.27220053252505,8.35712472705269,6.96454379610846,8.2766371011231,7.6935163801813,8.16333583194167,7.94932968212762,8.35045208939347,7.6847462704235,7.98488075077217,7.57043521189752,8.06272646651304,8.15641865362768,7.38878734202414,8.05181461423007,8.10022234719198,8.30602943348994,8.45700476178499,8.36403963882885,7.91213681747621,8.49147925396437,6.5073064503867,7.67196067177731,7.93325364405798,8.19299704425585,7.90131122745895
"306","YBR109W-A","chrII",232,"YBR109W-A",1,225,2.7091435019192,2.00177987245303,1.36515755098681,0.964102450093361,1.89042706077021,0.783136260801429,1.79959846332725,1.59432953576744,2.28661509822926,1.07620848179701,1.74242597647233,0.833495194584137,1.5584537246597,1.1516781107179,0.675301614346307,1.52496200621316,1.53410579053592,2.21529861742739,2.8255965709025,2.38914261664274,-0.0267528045662567,1.89568256134552,0.638223456451584,1.45644780998831,1.43311481876925,1.43076919326008,1.15542462055667
"307","YBR110W","chrII",233,"YBR110W",1,1350,7.2880145147475,6.378963787734,6.81801998335029,5.92724140520614,6.7088979671136,6.61639872911088,7.05782882144577,6.76524331606343,7.17779730950711,6.39333597436968,6.82994622617547,6.11075004684521,7.00265010800977,6.89252280970088,6.11390729317396,6.70452834935019,6.60863571189365,7.12029645751454,7.11528137844045,6.92232937038135,6.44405861695747,6.87909280238089,5.54896130202063,6.35149782667322,6.87087110262474,6.73269534130171,6.26614210797404
"308","YBR111C","chrII",477,"YBR111C",1,696,8.27744454410837,7.17332268276476,7.6896611042564,6.68511590975652,7.51153431987007,7.10889559907112,7.75688573609083,7.15860253977296,8.34830133218483,7.62624633987163,7.73556699373195,7.95790648467414,7.48420114907922,7.90202663333093,7.61287240692118,7.44199375978326,7.291777516156,7.85061963595191,7.91430393219203,7.81570645015794,7.41113994904722,7.72496192785844,6.75934904945589,7.66292842040911,7.87352063879228,7.76209723372197,7.81290162728293
"309","YBR111W-A","chrII",234,"YBR111W-A",3,291,6.46056747465782,5.00129529165364,5.70188630559515,4.88376482418502,5.58206259219861,5.272001369886,5.69554687173115,5.560446663592,6.48154473633812,5.13331601249494,5.76711235497057,5.27743704439743,5.49856891804917,6.20964017824282,4.80215254142231,5.66667533196629,4.97488251525113,5.6074191893343,5.60495563023195,5.51561737398927,4.45098708238168,6.07353993473868,4.12464326405712,5.13751096345138,6.05376294906132,5.76243483278163,5.48735138763494
"310","YBR112C","chrII",478,"YBR112C",1,2901,3.27946287192292,3.06525942791132,4.66645968367488,3.50387650075385,4.69212240001597,4.07149201689401,4.3116423603641,4.03249413670856,3.74285664422947,5.53640658786274,4.4886135487721,5.81208092457707,5.19309851701416,3.80231606771837,5.18783815538678,4.41966276942582,5.63929851989231,4.27018825479948,3.91633123662744,4.0016564774392,6.1419003379168,4.1698829897199,3.96882960994535,3.94309568895044,4.69384964559764,4.63710391678002,5.91740826130889
"311","YBR114W","chrII",236,"YBR114W",1,2373,4.84011150426743,5.52989345217113,5.18920184367666,4.85650768692152,4.593371666763,6.09115510082758,4.77696649172488,6.23039717089199,5.87297713796037,5.67976090273121,5.62761716446901,5.87076296012091,5.82895137190216,5.90233302925132,7.30308272151545,6.20047587735374,5.53615559746439,5.47611371737801,3.92445002669048,5.67392744768457,5.31332796523498,5.24161290961827,6.93515956133869,6.32720090226691,6.20427159430841,5.3656871983221,5.38203964636344
"312","YBR115C","chrII",479,"YBR115C",1,4179,5.30096898545515,5.03013504914668,6.11754517345913,5.36586551800751,5.93181178848927,5.98056448710087,6.0715871547112,5.5378319369401,6.15477066846372,7.41344582949413,6.33966113129552,7.34566994712642,6.26432683231687,5.67468094691631,6.21303218460704,6.53351921280158,6.29561016929693,5.61651824465454,5.49749607699019,5.50762755022285,7.49137888146311,5.92257217641316,4.65551050952341,5.16701599297188,6.55243639019488,6.13803099148002,7.80681047329583
"313","YBR117C","chrII",480,"YBR116C",1,528,6.0769361117847,3.87534175913372,6.23452840082749,2.76834598515788,6.41985696123945,3.21208006001799,3.66597455069115,3.92252306600176,3.85617666858928,3.42759411706367,5.00811793854947,3.88438444455112,4.54140339637026,2.90942947155455,4.57348435663883,4.19021149600259,4.29947568973826,5.60284805044387,4.22976908848784,5.38214548768698,5.48247737622197,3.61637891420347,3.85064299864305,5.32259731323122,4.33747154404192,4.66471640965464,3.81991726462462
"314","YBR117C","chrII",481,"YBR117C",1,2046,6.0769361117847,3.87534175913372,6.23452840082749,2.76834598515788,6.41985696123945,3.21208006001799,3.66597455069115,3.92252306600176,3.85617666858928,3.42759411706367,5.00811793854947,3.88438444455112,4.54140339637026,2.90942947155455,4.57348435663883,4.19021149600259,4.29947568973826,5.60284805044387,4.22976908848784,5.38214548768698,5.48247737622197,3.61637891420347,3.85064299864305,5.32259731323122,4.33747154404192,4.66471640965464,3.81991726462462
"315","YBR118W","chrII",237,"YBR118W",1,1377,8.87454445194908,9.11535277226418,9.54611672113269,8.51012117947934,9.09877799747413,9.18977294663209,9.24156456590249,9.41956301397245,9.25088166151575,10.6484416220339,9.66095265423019,10.520980501283,9.60823102014003,9.47302349311336,9.50599772172927,9.74348986060155,10.5204078118312,9.44048377465732,9.23647698214969,9.72707650498224,9.26604543723435,9.5032514088487,9.60945091885568,9.58556510792929,9.40183154454627,9.42949550312972,10.4343412177865
"316","YBR119W","chrII",238,"YBR119W",2,897,6.50297319286123,4.44197368322839,6.42201616834188,4.38565280560888,6.34355455509345,5.13546961202198,6.50081953632293,5.40782100852346,5.65364323089149,4.73534326735939,5.23890570978898,4.79460467382864,6.32255405358815,4.55310655322711,6.70840080285494,5.53266885179849,5.40069247905787,6.71382134271647,6.73965688931221,6.46259760773652,5.75875488850228,5.88076384755267,5.44878504877786,6.61099787172065,5.05574813832789,5.60641922555062,5.01494770602293
"317","YBR120C","chrII",482,"YBR120C",1,489,5.48146831955841,3.56963207476261,4.42287069971932,3.17367938700526,4.01963027949877,3.93274076558904,5.31958543667458,4.1125837816619,4.67487317915031,3.95544662862922,4.10217834654216,4.34895415324243,5.33280965282825,3.7839599899217,6.30916794419337,4.20706975206472,4.39030841304975,5.30375588956073,5.34555307214866,5.22534392817172,6.10009033824808,4.27156121293133,3.77478568528855,5.81485664295589,4.20380715437644,4.11496647720294,4.26906461498052
"318","YBR121C","chrII",483,"YBR121C",1,2004,5.84196522117227,6.86524068825488,7.01642095240959,7.00047425520288,6.5405529948459,7.18648703320379,7.30339215511488,7.17067956173385,7.72631514571063,8.80026210532765,8.22457211651933,8.79049668956438,7.42230735522757,7.99073452768713,6.38813289428897,7.86395195259251,9.150584864798,6.94358065591149,6.904691419594,6.90215432549594,7.96362854086214,8.0020988008358,5.16166081664132,6.15751810481397,7.69510056685323,7.79548977886051,8.88625407379713
"319","YBR121C","chrII",484,"YBR121C-A",1,159,5.84196522117227,6.86524068825488,7.01642095240959,7.00047425520288,6.5405529948459,7.18648703320379,7.30339215511488,7.17067956173385,7.72631514571063,8.80026210532765,8.22457211651933,8.79049668956438,7.42230735522757,7.99073452768713,6.38813289428897,7.86395195259251,9.150584864798,6.94358065591149,6.904691419594,6.90215432549594,7.96362854086214,8.0020988008358,5.16166081664132,6.15751810481397,7.69510056685323,7.79548977886051,8.88625407379713
