"","GENEID","TXCHROM","tx_id","tx_name","nexon","tx_len","X1A","X11A","X11B","X11C","X18A","X18B","X18C","X1B","X1C","X2A","X2B","X2C","X3A","X3B","X3C","X4A","X49A","X49B","X49C","X4B","X4C","X59A","X59B","X59C","X5A","X5B","X5C","X61A","X61B","X61C","X7A","X76A","X76B","X76C","X77A","X77B","X77C","X7B","X7C","X8A","X8B","X8C","X9A","X9B","X9C","GCAncA","GCAncB","GCAncC"
"410","YBR216C","chrII",532,"YBR216C",1,2025,69.335851565809,73.7220606928249,52.0790620022184,56.6572600384557,77.3154380662984,31.7809281654532,55.2049263824781,53.3148815258949,84.4747442992355,51.1852566766244,70.4995200723048,65.0701167973104,71.8263517648811,69.5714458703669,40.667821194957,62.2069395190638,58.1510407629417,43.5989747747464,63.4559582774781,57.9885782617526,63.4984612231949,61.1729456165791,49.9543950824204,60.2505441815139,55.6760894594527,51.9397305419954,68.9841508913327,54.3853667835223,57.0280345368788,41.8112601541145,55.723339184976,53.8761325330176,49.3091994225345,74.7918055029509,44.0963464732743,63.573845762954,59.8977415584799,50.2722573243765,61.0270360518111,82.8544246239093,36.9999058847464,49.4374359436123,63.1815195626959,57.6695773923221,67.3824054263842,65.8530714225553,57.0364200664998,57.2443211697349
"411","YBR217W","chrII",297,"YBR217W",1,561,17.8047618835658,18.7074344329038,30.3580739093392,15.3522898168719,23.5769605092284,9.03650487596019,12.7058957546973,23.3971782235942,25.718795912886,16.4121063492182,16.6170416906827,16.4055567198067,27.7952098353041,18.8870935524364,14.9031145993942,20.2571315869772,16.3466059287532,11.2159838395382,18.3487108272226,11.8950929767698,15.8167491503705,18.0541817518318,12.3809384363758,16.2302822504466,20.1617732594031,18.3260840852013,21.8892017251344,17.6274178770713,13.0099416851272,8.99851033751594,15.7785908273404,15.3121639830681,20.4947701303538,20.2161611028275,23.3960964912787,17.6713740764821,19.7775561749698,12.0027188767543,14.092348833882,22.9559965471749,21.5745930088522,15.7746933010916,20.6675866231207,20.3097207338178,16.3681956501338,23.3439771782362,17.8492352981934,19.0465565866394
"412","YBR218C","chrII",533,"YBR218C",1,3543,305.591345790047,253.53496665646,89.8770019118745,188.70522899905,236.725427815631,120.920688128315,349.412133254177,157.106298366954,297.020728408574,352.449983849462,465.768795791503,402.01501250411,329.130579954554,383.001567987381,226.009521827253,203.847355654778,253.104414749301,210.911094606655,253.212209415672,238.339179130129,280.53512151584,219.435134590084,334.177677447916,469.277009816869,332.484288383276,257.609669031871,349.563918458965,209.752608072128,354.436649639372,336.217068065368,264.166828535631,220.514065262333,163.755242526689,237.080434751341,126.608505703834,293.5890481731,297.93475695008,282.933655841171,454.179683180113,204.171545449377,130.385583836106,173.672580314889,209.426305515652,434.276991493487,515.961900660329,209.375301481341,308.38610622015,289.465799552992
"413","YBR220C","chrII",535,"YBR220C",1,1683,26.5359431918528,29.1688286881461,17.4452030352259,21.9318425955312,27.5064539274331,18.0730097519204,27.0913064654754,32.2190650947854,16.9367680401933,37.2349662797889,37.4620880718942,29.498452948114,23.2067942434444,33.9489529676704,20.9022497135571,30.3059448939029,32.1572575647604,22.347636973516,27.6759721643941,29.5628046040307,25.8468827579226,27.4654041543825,30.4678745869073,29.5414489882229,24.6010627844093,25.9223883692225,27.1956748706216,21.4535240829472,28.1095631227878,21.5418883837503,25.5779261832677,24.6695975282765,24.5531404531962,33.001085120426,26.5733441629339,35.630087568842,28.5361881953135,27.136581808314,38.6942459506591,24.628287686373,28.5576738378043,12.4537052377039,35.2842068204608,37.2762775608343,37.1921778939152,27.7389852272252,33.345616852534,33.8024053707941
"414","YBR220C","chrII",534,"YBR219C",2,384,26.5359431918528,29.1688286881461,17.4452030352259,21.9318425955312,27.5064539274331,18.0730097519204,27.0913064654754,32.2190650947854,16.9367680401933,37.2349662797889,37.4620880718942,29.498452948114,23.2067942434444,33.9489529676704,20.9022497135571,30.3059448939029,32.1572575647604,22.347636973516,27.6759721643941,29.5628046040307,25.8468827579226,27.4654041543825,30.4678745869073,29.5414489882229,24.6010627844093,25.9223883692225,27.1956748706216,21.4535240829472,28.1095631227878,21.5418883837503,25.5779261832677,24.6695975282765,24.5531404531962,33.001085120426,26.5733441629339,35.630087568842,28.5361881953135,27.136581808314,38.6942459506591,24.628287686373,28.5576738378043,12.4537052377039,35.2842068204608,37.2762775608343,37.1921778939152,27.7389852272252,33.345616852534,33.8024053707941
"415","YBR221C","chrII",536,"YBR221C",1,1101,860.278158316519,682.205980668328,572.356587817485,767.705873521074,681.714006796112,404.038980725135,560.957995330948,874.594193203925,643.597185527344,726.440857282272,777.461234604901,636.898415925189,646.966598452222,724.284176165898,479.993957923708,860.529330013716,932.694457951237,651.03304692658,846.334286905641,878.749993658866,681.277536574496,927.965735467824,914.143897941448,822.606751470475,715.557980311936,690.314151810432,683.871726624654,854.041563811594,895.596296521243,590.265920523521,965.151487343951,910.601159338756,782.352338985933,809.285690313982,660.867515704269,745.502114494844,792.65619784111,800.268234674028,853.423091245092,595.791724956148,616.178714339777,475.052247067322,813.029852482154,640.550204543126,654.90969484591,867.329621208666,859.684078271168,813.141454275758
"416","YBR221W-A","chrII",298,"YBR221W-A",1,105,60.4334706240261,33.5995368433075,43.955070392677,56.4744946834929,29.2056943244946,18.9919763494756,35.8539931928529,54.3121383026383,29.5870700949055,27.6954294643058,41.6900927624229,34.4674436853632,30.2658951539978,47.9349652818164,33.0268175232337,65.0780290353283,60.5628350802987,28.8411013016697,76.7587736272144,54.9273410986133,48.839035181388,54.7387425454476,47.0475660582279,58.966133355939,24.0461515937836,24.0233122982172,39.3563424956962,40.8573484127467,36.5356911571966,37.2665579634499,51.2388975814161,33.4599138889267,68.1806214237514,40.831851081205,29.4617511371658,39.2936651212835,43.0868188097556,39.9220866987696,50.9951945090476,15.6587261215829,19.8027665298643,9.51010218151932,56.6590492595817,36.1897492911239,41.2842268064486,53.1723924615381,44.5419553577644,47.3024372371484
"417","YBR222C","chrII",537,"YBR222C",1,1632,1545.5902912003,1446.9954383398,2035.70126594879,2004.20488252163,1552.14990019087,960.702997194242,1310.67886724749,2040.31065315716,797.387221250333,2259.43416596394,1787.95435564127,1541.96458592414,811.531888429498,1979.91728170255,1199.32183250718,1806.71283059599,1985.84464319714,1485.14805562487,1782.73016278823,2369.48502818875,1929.95201584082,1902.89155006674,1928.08892571351,1823.04601997282,1140.25001153753,1716.85972199235,1647.99156624535,1546.15684712451,1724.65988608279,1281.96959394268,1949.40337411047,1794.83136959556,2299.77700269669,1694.56177275756,1728.4227333804,1693.21934291366,1524.56704457338,1686.90385952644,2185.74718947211,757.547886056771,1333.45576306886,518.602476898565,2838.68909348665,1691.47377864611,1600.80953458309,1700.00352321137,1625.25400678823,1616.55032743856
"418","YBR223C","chrII",538,"YBR223C",1,1635,18.1471611505574,16.9843812614521,11.8866824602765,14.8039937519836,16.2489862969006,7.81121607921982,15.6267913304898,19.3314390568713,20.2823024678857,19.4893762896967,20.746720690734,18.613997047473,17.206558469474,15.0618594152341,11.3036335308964,16.4290122319579,18.8923888192967,16.1914954676041,15.7493101266994,21.0788044661876,18.6714794848276,18.1502146334905,15.180107126339,16.8141053529806,18.3120692906506,13.4834401041377,17.2460377228332,10.9317320167884,15.9759387532391,13.6341065719939,17.3564499100745,20.4162186440909,16.3349405494404,13.5839817686983,13.2866720814669,17.815043784421,14.6918988728347,19.9175552375125,18.5111361800993,13.3783291135854,17.9267149638771,11.6234582218569,17.8385633591194,20.1425625384777,21.7333264465666,13.6173200206378,17.6869695227553,18.837253767006
"419","YBR225W","chrII",301,"YBR225W",1,2703,43.6559065414353,45.1686081373401,27.4505400701348,49.529411194908,41.3127821535578,21.2893928433638,40.1623141671468,21.2492405506085,76.2154561808696,27.0799754762101,43.9515836434034,60.8109818796682,66.8849811274937,45.3051168124898,23.3019037592222,50.4035715077543,51.8535778231761,38.7921245578014,43.4252822910934,56.9390112343905,45.5213756035054,40.9100075865977,36.9274946406686,43.6699680695469,44.0229544563114,30.9549399573866,53.6174890741929,33.3417826512046,38.895007006831,28.8134118888137,40.0277935725163,38.2804099576704,32.0611255504545,33.080990895536,13.9606337087877,41.3050410324278,51.4216460549214,41.4006825024277,40.1273661710539,68.1078573055255,23.5548696618386,55.1736880531002,49.3507391609117,48.2251393556085,59.1073731810388,32.9985850235562,38.3758558911158,44.4768491720975
"420","YBR225W","chrII",300,"YBR224W",1,516,43.6559065414353,45.1686081373401,27.4505400701348,49.529411194908,41.3127821535578,21.2893928433638,40.1623141671468,21.2492405506085,76.2154561808696,27.0799754762101,43.9515836434034,60.8109818796682,66.8849811274937,45.3051168124898,23.3019037592222,50.4035715077543,51.8535778231761,38.7921245578014,43.4252822910934,56.9390112343905,45.5213756035054,40.9100075865977,36.9274946406686,43.6699680695469,44.0229544563114,30.9549399573866,53.6174890741929,33.3417826512046,38.895007006831,28.8134118888137,40.0277935725163,38.2804099576704,32.0611255504545,33.080990895536,13.9606337087877,41.3050410324278,51.4216460549214,41.4006825024277,40.1273661710539,68.1078573055255,23.5548696618386,55.1736880531002,49.3507391609117,48.2251393556085,59.1073731810388,32.9985850235562,38.3758558911158,44.4768491720975
"421","YBR226C","chrII",539,"YBR226C",1,411,6.50558607284134,5.41530996741953,2.99304954035738,4.38636851910625,4.03569594302107,1.60819154572173,3.35902991216137,2.53149797173314,7.73654836403889,1.64121063492182,5.21126159530286,5.12673647493961,8.11796604713644,4.66200410471531,2.71539799904216,4.30663427439672,5.89549722020607,3.71055104465926,4.89298955392602,4.81051554207601,5.55515092110575,2.49685492312568,3.44513069533934,4.55382019976558,4.34680432656857,1.80412226745505,5.41702466935145,3.82610620587594,3.90972340796568,4.09023197159816,3.40485381011031,2.74106639203072,3.34815551634493,2.39717325329971,2.02188488196236,4.09458667625806,4.8031207853498,4.08788251599601,3.22452049588826,10.033746835189,1.66760139198857,5.43434410372533,4.7936227528911,4.4296921765117,5.72886847754684,4.68320529810295,3.65097994735774,3.4534965239511
"422","YBR227C","chrII",540,"YBR227C",1,1563,40.5743131385104,37.7840945454044,33.949733357768,25.495767017305,43.543035174701,18.532493050698,29.8661572624782,41.1943760854756,48.9284410050027,38.0555715972498,40.2152074052617,37.3068669637913,46.5018272482707,39.8063427402615,31.0060562216209,26.4778255388836,26.7977146373003,24.9618888458896,32.1102439476395,27.6385983872003,33.3309055266345,31.498785184047,31.7597985976596,40.8676171773834,37.641475764115,35.5127225277994,45.9894339275551,29.6523230955386,30.1318338510459,25.2685441800953,33.9654928862223,26.276429551191,38.148681034718,40.911756856315,38.8009336871824,40.3711879308251,33.0567724638781,25.6579860046558,33.5588984942445,52.6011576511424,30.8506257517886,29.6624615661674,36.0700466160167,39.7000713932652,39.5564728211567,39.0507272549507,36.1852679227011,32.9651940922605
"423","YBR228W","chrII",302,"YBR228W",1,915,31.8431318302234,40.2455990760497,43.4419761857586,31.1614930211506,42.4810099265376,19.374879098457,25.2657467306051,41.884784623221,30.7370975544248,26.9773998115275,30.6776154289527,28.4731056531261,32.8248192340734,31.3191044983439,16.6081319476299,31.2629747326577,33.4971432966254,21.3356685067908,31.8044321005191,24.4024333861674,28.6244582184754,29.7701933141908,27.4533852284854,31.292918295825,22.2889328234686,19.4655297278045,30.843875158144,29.242383144909,33.906739210461,19.6331134636712,30.560639076112,27.5997029818265,36.6267921636522,40.5122279807651,39.9562964768752,33.0440328259422,42.0979410010071,24.9621762146991,27.4681375575666,29.3411081695679,37.4168062327436,18.1144803457511,44.7928683466874,25.9095202777099,26.4619163010497,37.8258889462161,30.4248328946478,32.0233314039102
"424","YBR229C","chrII",541,"YBR229C",1,2865,62.3166665924802,53.6607987680662,58.7492866921578,69.1766868534047,59.1548063227036,25.7310647315477,51.1156725763686,51.3203679724082,71.0926065884655,60.4170664980596,68.4346805722791,65.7799726169174,69.6203827303332,62.5186704299001,43.2569216126483,53.2746610240187,50.1117263717516,42.5870063080211,50.1531429277417,53.8777740712513,66.1988818098435,51.4736245690524,54.7991101227414,61.5349550070888,56.5084562453914,51.9397305419954,61.7983018401522,47.0064476721901,53.9946284444916,42.2657303731809,50.4914906474894,44.896777110848,52.3529771646662,57.1326292036431,34.9497243882065,55.6720118263157,58.3437907161609,54.9689734065847,64.729263287831,59.1382957407353,55.6561964576186,45.6635858715809,71.5900053751442,63.9380097175745,73.6568804256022,56.0543649526784,60.1194697998241,57.9768810384518
"425","YBR230C","chrII",542,"YBR230C",2,405,1356.92829508791,1147.06111128068,1696.11841666995,1195.92510019882,1212.19561825375,583.007725599025,532.041129130603,1663.42430360792,570.727263774166,1026.88497913765,939.895275273586,600.853514862922,755.323797429217,923.196351300418,621.06835629255,1395.18999993141,1194.50812995766,842.716740665455,1378.90561866578,1186.97284402752,662.374592467956,1549.01038115451,1347.4767432146,886.12670502618,961.476122957592,795.522966144126,902.54264082827,1534.26858855625,1125.59588734847,713.063773715279,1317.59537929781,1111.54968173384,1297.66391072884,1194.03199746858,1510.05916612846,1063.44317816358,1389.37332129163,1051.45556884842,941.440558114339,546.535149583402,1007.0227905871,310.134998919547,1394.00121333664,748.785136025817,730.567132517639,1452.15388897331,1211.63854519645,1303.85191490626
"426","YBR230W-A","chrII",303,"YBR230W-A",1,201,61.1182691580094,60.9222371334697,48.4018868526365,17.545474076425,63.1905022657247,27.2626757274731,24.4625004472621,86.6846275169227,41.50553649356,118.167165714371,48.867868167274,25.3181908993171,44.2958582137228,57.1394349244594,30.6903122682439,63.1639693578186,33.2291661502524,20.6610228623073,72.4774077675292,35.4228871734688,29.2416972097094,64.1499649479982,41.5568890125308,31.6432121573455,69.0864432329089,63.8089559857786,48.0899128809771,57.8015330387687,33.5696940890847,29.0860940202536,29.3980060677817,22.1175701977651,50.3237920032451,61.6073526098025,118.232125478561,63.7893503248624,56.6485716154492,27.9193678220153,48.4872341233568,30.2532669727669,90.1547002543822,13.2839522535508,42.5139329395752,34.016692751703,26.2800474604926,44.3103270512817,34.4003443928818,32.2326342235436
"427","YBR231C","chrII",543,"YBR231C",1,912,20.543956019499,21.7843150962104,32.1539036335536,14.7126110745022,19.9660746654727,13.0952740151626,17.3063062865705,32.8327615727813,28.2279467336554,38.9787525793933,29.3010557622689,24.5294622108649,34.2366394161841,25.700791859328,20.5233569695047,24.0852509419965,21.8401374293997,21.9259834457138,21.5597352219865,25.7143921703699,20.986125701955,19.3986420950533,22.178028851247,23.936747203896,23.0288144109696,25.352665547921,23.2158200115062,18.7205910787501,22.7842502050414,19.5422194198579,19.9308515713774,23.1572850361216,25.1618960016225,20.7755015285975,34.6608836907833,29.1649507115925,24.1568721851417,21.1352223699368,29.2595378330601,21.7397848095762,43.1491860177043,15.7746933010916,38.50614998224,34.2674300447131,26.5528507213282,19.3092156906398,23.8530689894039,25.9535496345416
"428","YBR233W","chrII",304,"YBR233W",1,1242,22.0847527209614,22.5227664554039,11.3735882533581,10.0520945229518,19.8598721406563,8.34727992779373,19.5700003578097,16.2629566668917,24.5687684533668,18.7713466369184,22.6149088098049,16.0900652444258,21.0008252088964,20.7997106210375,15.7871976688498,12.9199028231902,13.5328458918367,11.8906294840217,14.9847805088984,16.0058971672711,13.7335675549559,12.7723732606044,12.5962591048345,14.0117544608172,16.7398209172109,12.7238096757356,14.8139041978182,14.3478982720348,11.3247160782454,11.816225695728,12.7889630916338,10.9642655681229,14.6101331622324,18.7778571508477,11.4573476644534,22.3406395844957,15.2569719064053,13.4813146804124,18.5111361800993,18.24317606398,11.5689846569207,13.6613372607539,16.8955556044523,21.4798281011982,20.8239822437814,12.8247775855742,15.1718500034644,17.1628312099388
"429","YBR233W-A","chrII",305,"YBR233W-A",1,285,9.58717947576618,11.6921465205649,12.8273551729602,3.83807245421796,12.1070878290632,5.82012178451673,5.98783593037461,16.2629566668917,7.6320004131735,9.33438548611787,8.25935800010265,6.30982950761798,8.29444356990028,10.5193938773063,8.77768190388047,8.61326854879345,5.76150864701957,4.38519668914277,12.0795679612549,4.11080419050131,6.86678377747794,9.60328816586799,5.70599771415578,4.90411406128601,8.50863825626187,9.68528796212711,8.18081276595933,10.5217920661588,5.72976706339799,4.18112601541145,10.7128327196154,9.26291401444863,13.2911628073087,12.0657720416085,17.5230023103405,6.96798083503564,10.7363876378407,6.08833566212172,9.79298817269767,7.29727042559201,10.21405852593,4.30218908211588,11.158925096894,10.2802290134139,6.91101594116761,15.4185528276005,7.4642256701536,5.6511761301018
"430","YBR234C","chrII",545,"YBR234C",1,1155,207.665155430435,210.5817125967,148.28422579942,215.297588146132,211.449226909341,135.011509290829,184.308510832506,154.574800395221,207.109490664338,208.433750635072,236.276634217222,227.627099487318,209.390580759291,242.543752011983,150.357270598125,222.349932537372,217.061488562132,177.010150971359,236.851275594731,243.674478185886,234.782281290622,218.090674246862,199.171618324306,235.397474941729,220.022287083119,199.118126044907,230.05772116164,180.646871577428,182.341410664606,155.15613278929,180.706387580488,167.394088975393,116.88106529786,207.195674860205,153.759531261614,230.949055511748,212.184924105747,203.698316009844,234.912289459711,253.884200223722,170.929142678829,158.199795019559,167.541044412522,222.153241606945,233.428656854964,188.625099545131,204.536009939752,204.488854781832
"431","YBR235W","chrII",306,"YBR235W",1,3363,82.5182233449875,72.36823320097,67.5574039109238,76.8528317618407,71.3680966765831,37.9839526989513,69.4442923144665,73.873713538758,93.7795119262552,91.0871902381612,92.4261490487678,92.3601294177581,92.6506994510137,88.817155123166,62.3910051872943,87.0897153266893,74.8996124112543,60.4651158868339,75.2297143916126,78.1927435384718,93.2030876763297,85.2771989129078,77.6231009793645,87.9237592416278,94.7973283985698,69.5061841987945,90.4311465210099,77.4786506689878,83.3849630285095,57.7177178214406,96.4985396914189,99.1509877669043,77.1090361340045,74.6319939527309,51.028523211431,78.5154953885975,88.8577345289714,81.5836978724311,94.3470811759898,78.2936306079143,58.9913992415957,70.5709963469886,82.984682410705,96.7010160042271,96.7542231763466,80.3349831905352,78.8611668629271,72.9420326422398
"432","YBR236C","chrII",546,"YBR236C",1,1311,56.8382783206138,51.199294237421,44.6391960019015,49.8949419048335,55.8625280533969,24.1994537356222,47.464553106628,45.3368273119481,49.2420848575989,48.9285920536069,53.2925242387576,51.8983477001578,56.4728072844274,52.8360465201068,37.2577864984854,44.9804024214769,48.6378520667,32.0456681129664,49.3886133099408,49.2421863670689,57.6346908064721,50.417262870807,47.0475660582279,51.6099622640099,42.7281616781846,40.9250893301645,51.2959070730423,46.4598610713507,47.118907968414,36.9029817881967,43.2665569528651,40.3598396343833,41.3953772929919,60.8882006338126,46.5996325176087,49.5660492389133,43.2280870681482,39.6611580275358,51.4729012491792,47.1282048319484,46.4843888016814,35.0213286684521,53.5156900773581,48.4758766486186,49.7411278923511,50.2904199703978,45.9212144489884,47.5117400567818
"433","YBR237W","chrII",307,"YBR237W",1,2550,71.9038460682463,87.1372603848415,47.0336356341874,49.9863245823149,84.6434122786261,40.2047886430432,69.5903370932562,66.2792196235586,118.139184477891,74.675083888943,85.3466993343941,87.7066301558899,111.710271909508,90.6102336249795,59.9913511416291,77.519416939141,76.2394981431194,56.5859034310538,72.9361255382097,76.8807847542692,77.309183652055,61.5570771432138,76.0081959659242,104.154041492074,72.6008807735388,70.3607684307469,93.0843830937534,74.1991310639513,86.4183691208967,69.6248375609819,58.2146956313982,61.6267340553113,63.4120362944116,81.8235137126301,66.5296406398091,83.2565957505805,79.2514929582718,64.6233342422349,76.3136517360221,108.090818179082,54.8223957616243,77.2884494752046,80.862914962704,120.521058840186,119.215024985141,80.5511311273707,82.9989441365992,74.616455199307
"434","YBR238C","chrII",547,"YBR238C",1,2196,3.76639193690814,4.92300906129048,2.30892393113284,1.55350551718346,4.3543035174701,1.83793319511055,9.78500017890485,2.8383462107311,10.1411512339429,7.79575051587866,11.5041057858573,14.5914807363666,10.9416064113578,7.6504682744046,7.13581334632009,2.55207957001287,1.74185145142452,2.10826763901095,2.5994007005232,1.48688662209622,6.17238991233972,2.30478915980832,3.44513069533934,7.93999419446307,7.39881587501032,6.9316276591694,11.7184615296174,2.32299305356754,2.89858804383663,5.36274858498425,3.07267295058735,4.91501559950336,3.85545180670023,4.71444073148943,2.50328604433435,8.18917335251611,3.67297471820867,1.82650069863652,6.44904099177652,11.2499585727877,4.79435400196714,9.88748718872247,5.10795867111347,10.7817035994341,12.8217532592715,2.59377524202625,4.05664438595304,4.2907078024847
"435","YBR239C","chrII",548,"YBR239C",1,1590,16.606364449095,16.7382308083876,12.7418394718071,20.3783370783478,15.5055686231862,7.65805497962728,16.9411943395965,10.5862642454295,38.0554541150021,20.3099816071576,22.8115601907597,23.6618606535674,39.0015325308077,23.7881747907268,14.0190315299386,14.8339625006998,14.2027887577692,12.7339365396261,14.5260627382179,12.4198764904508,20.986125701955,15.7493925920235,15.503088129027,22.3020425168007,29.3178079047284,19.0857145136034,25.0951959171996,12.4348451690968,15.2344394862111,15.8155636235129,20.7613037201848,18.8093866211763,16.2334812913694,14.7825683953482,8.95406162011903,19.4672454257181,16.2458497151537,13.0464335616894,17.7945760699019,22.9559965471749,15.8422132238914,25.2093184811703,17.0527235635634,20.4768789291579,20.9149166640599,14.3378131434229,15.9020459929359,15.0698030136048
"436","YBR240C","chrII",549,"YBR240C",1,1353,22.2559523544572,14.2767262777424,22.4051137021038,10.4176252328773,16.5675938713497,6.58592728247946,16.0649256668587,37.5121972175002,20.1777545170204,38.0555715972498,26.449610738424,15.3802094248188,16.7653646625644,24.6249447582398,21.3442912482849,17.0670321244611,15.5426744896342,11.0473224284174,15.7493101266994,10.145814597833,12.4990895724879,17.2859186985624,22.9316511908525,25.804981132005,18.7744952828387,20.6999291739579,16.2510740080543,23.3665771858852,26.8287916615576,18.4514908940983,30.3945486463505,25.3312342435942,39.4676513896418,17.7390820744178,32.5427185763466,22.4124744384651,24.8632134771049,16.0906013927503,25.1990305419416,15.9627790559825,40.7520090167207,9.73653318584121,32.926687433793,41.705969737346,32.7363913002676,24.3526675501353,18.4982983999459,18.0000424884724
"437","YBR241C","chrII",550,"YBR241C",1,1467,136.95970679666,54.2761749007275,175.30718736379,186.05513135209,49.4903765644163,52.9171599092245,58.4909339052447,202.519837738651,90.7476213511589,174.994083948539,121.137250668172,94.0953325323531,65.8261159909107,105.313477339851,72.3053653233319,175.933985357762,280.304095106161,184.431253060678,176.606341712017,245.861076159557,112.954735395817,137.711152298547,146.202733883463,72.3940647142221,236.669622801893,155.724237822436,111.214833007501,111.913606521871,165.286927522963,59.8991748729597,207.031720697683,206.430655179141,205.252079077752,63.9246200879922,93.1992650352174,100.353290995307,137.877820191218,210.134556566944,120.620951883227,78.2936306079143,333.520278397714,112.536209147979,295.161427210803,122.777694477277,94.0261905679909,131.994340094225,190.743419027512,153.314315381465
"438","YBR242W","chrII",308,"YBR242W",1,717,77.0398350731211,91.4448933134706,186.595259915994,55.6520505861605,93.9892344624644,44.0338161328568,48.0487322217865,127.955715662148,54.6785783025992,68.0076656845731,58.0121573816734,40.382908848755,58.5022987962115,62.1600547295374,44.7724925888579,75.126842342254,65.5204122881992,41.1533843134937,73.7006551560107,50.2042894754841,43.4381940080908,73.3691215872315,67.0723882248878,49.9752575769146,37.7339609625527,42.4443501869688,42.2306821161684,77.342004018778,75.026244018376,36.4485115691302,77.7303211283719,83.3662261300377,115.866472717149,100.281747763038,155.877696376051,74.9955875440949,84.3371502604068,68.8851692057201,55.7722619103636,53.0572370527419,137.264439578059,30.0398465733705,99.4087341378237,57.0009446109619,44.3759970959184,102.093875498644,81.2140206067799,63.10480011947
"439","YBR243C","chrII",551,"YBR243C",1,1347,33.7263277986775,30.8918818595977,15.05076340294,15.1695244619091,30.6925296719234,21.059651193975,36.5111946974062,25.8519641355778,35.5463032942328,38.4658742559802,43.853257952926,33.7575878657562,37.7661898714608,36.9374171373597,26.3330457116414,33.6555493295448,45.0201605906645,30.1060618850763,35.779986113084,40.1459387965979,34.7968481308152,31.4027523023883,29.7142522473018,31.1761536753182,21.2715956406547,24.1182661017675,25.6479535365211,23.3665771858852,32.2215136035793,22.08725264663,34.380718960626,33.2708748274073,29.2202663244649,36.7566565505955,25.0328604433435,45.3996277086858,32.9155042054854,31.659345443033,47.4123939580607,40.7430932095554,22.0957184438486,27.9264905330329,34.8127029431272,43.7954471790968,47.8315050665022,26.7302948553261,33.9135470665674,34.6396166493277
"440","YBR244W","chrII",309,"YBR244W",1,489,8.04638277430376,15.8767042226618,13.1694179775725,4.1122204866621,12.1070878290632,4.44167188818382,6.27992548795386,15.1122757706494,14.0094254159623,7.07772086310036,9.83256904774125,7.49292254029635,12.5299041162323,9.8021624765809,6.7569206022677,7.33722876378701,6.69942865932508,5.22850374474715,8.71563764293072,5.68515473154437,6.32669966014821,7.77866341435307,5.81365804838514,8.75734653801074,11.0057386140779,7.78621189112179,8.40191581368796,11.0683786669983,9.30244534998732,5.18096049735766,10.2976066452117,12.1930194679987,17.5524516462931,9.26906991275887,12.5164302216718,8.40467791442443,14.1268258392641,6.87112167582309,5.97133425164492,11.858064441587,12.6112355269136,6.34006812101288,11.7875969333388,8.6086470600133,7.63849130339578,13.0409255224097,8.35668743506326,7.11629586753559
"441","YBR245C","chrII",552,"YBR245C",1,3390,66.0830585293883,66.5836975539537,29.1608540931962,42.8584757387673,70.4122739532361,36.9884055515997,56.9574637279536,44.8765549534511,41.4009885426946,52.8264673115462,68.4346805722791,54.422279503205,50.8255265559847,63.5945175309883,36.9420425451084,57.2622853521639,61.0987893730447,50.6827540418231,67.8902300607235,68.5717124543198,60.7980406365462,48.4005723559747,45.7556420474756,60.6008380430343,29.410293103166,34.3732768851962,48.8637735480273,50.012673976807,55.7472630756486,40.1751673654752,53.7302540278382,51.3241052025062,41.6997550672051,63.6849027626623,37.3567302000665,61.7061395597486,61.5929606591916,53.7513062741604,74.8805315156273,54.4254752575404,36.1661051887522,36.7572997015866,63.2601035422515,58.0874728806723,71.1107166578036,50.0022227212838,55.8194267507138,51.3838422199997
"442","YBR246W","chrII",310,"YBR246W",1,1164,24.6527472233987,29.7842048208074,21.8065037940324,18.0937701413133,29.63050442376,14.320562811903,24.9736571730258,23.5506023430932,23.9414807481744,29.1314887698624,28.12114747654,22.9520048339604,23.3832717662082,27.6134089279291,19.0077859932951,22.9687161301159,22.2421031489592,14.8422041786371,22.6300766869078,22.478227169337,19.7516477194871,22.6637600714485,18.1945964847609,21.0176316912258,27.5605891344135,21.9343286201114,25.2057474410639,20.9069374821078,23.6605675206199,19.3604313322313,16.4429525463864,16.7299569444633,16.4363998075115,30.3641945417963,26.4770639304595,34.1215556354838,21.4727752756815,20.3524363562355,26.9904308174351,24.9323406207727,27.5154229678114,15.7746933010916,27.347224885346,30.5063706495617,33.3729322422173,21.4706950589951,24.9077965297517,20.8256305535233
"443","YBR247C","chrII",553,"YBR247C",1,1452,21.7423534539697,21.6612398696781,35.0614374727579,11.8797480725794,24.7451882822081,9.87889092371919,24.900634783631,18.9478787581238,24.1505766499052,18.873922301601,25.269702452695,30.3660545054115,24.9715694710827,27.6134089279291,15.2188585527712,14.3554475813224,12.5949258795311,13.4085821841096,12.997003502616,15.2187218967495,24.7667145232631,22.8558258347658,17.4409741451554,29.5414489882229,14.9826021468959,15.1926085680425,22.1103047728631,12.298198518887,20.2227072825811,12.1798018709812,13.2872343809183,16.2573592906649,16.5378590655826,24.1315440832171,17.5230023103405,26.794400530601,23.0267261180005,18.8738405525773,23.2882035814152,29.9492140383672,29.0787992728007,20.4542673904106,27.1114729466792,21.9813026872184,24.5522934752007,17.7961801327912,18.660564175384,21.2442361927901
